Year,rpt_rec_num,Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Number of Beds + Total for all Subproviders,Hospital Total Days Title V For Adults & Peds,Hospital Total Days Title XVIII For Adults & Peds,Hospital Total Days Title XIX For Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds,Hospital Number of Beds For Adults & Peds,Hospital Total Bed Days Available For Adults & Peds,Hospital Total Discharges Title V For Adults & Peds,Hospital Total Discharges Title XVIII For Adults & Peds,Hospital Total Discharges Title XIX For Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor: Direct Patient Care,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Land,Land Improvements,Buildings,Leasehold Improvements,Fixed Equipment,Major Movable Equipment,Minor Equipment Depreciable,Health Information Technology Designated Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,DRG Amounts Before October 1,DRG Amounts After October 1,Outlier Payments For Discharges,Disproportionate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Less Contractual Allowance and Discounts on Patients' Accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,Net Revenue from Stand-Alone CHIP,Stand-Alone CHIP Charges
2020,769306,503025,ST. LUKES REHABILITATION INST.,715 S COWLEY ST,SPOKANE,WA,99202,SPOKANE,44060,U,RH,5,2,1/1/2020,12/31/2020,408.49,,,8654,349,19857,97,35502,,632,58,1436,97,,8654,349,19857,97,35502,,632,58,1436,,,,,28679804,18806318,451517,44904405,72801823,22553169,95354992,,,,,,,-28929143,,,14558534,-8212504,208681,39828,466523,-21868081,622797,587456,35504146,,7593423,4608428,,,22376252,128642,,128642,636813,1481679,1860425,,,,4992144,8334248,,,,148000,148000,8482248,-7845435,-7845435,636813,,,,,,,,,73545818,23098111,96643929,52954817,43689112,47486122,-3797010,4022980,225970,-18404,244374,,,,,
2020,769309,50009,QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS STREET,NAPA,CA,94558,NAPA,34900,R,STH,1,1,7/1/2020,6/30/2021,810.56,,2017,8652,,21392,134,48910,370,2024,,5285,148,1272,7295,,16849,92,33580,370,2024,,5285,3843291,10145993,5768022,32982294,104420311,144207375,12844353,240494691,598849784,819995777,1418845561,23077558,,100784456,3853054,,,12421791,20026245,,42729850,-14906376,3629336,883240,,93857996,5333499,2635482,267281195,2492622,29458487,136946994,,,180041949,201833596,486144,202319740,476219685,9615283,12402341,,31903288,396935,14201454,84610285,,108325127,,25249744,133574871,218185156,258034529,258034529,476219685,,8676429,26538884,,2005513,0.2278,,,598803525,822172770,1420976295,1134984593,285991702,305313377,-19321675,43104519,23782844,885990,22896854,0.1695,22452630,320686577,,
2020,769310,50159,VENTURA COUNTY MEDICAL CENTER,3291 LOMA VISTA ROAD,VENTURA,CA,93003,VENTURA,37100,U,STH,1,8,7/1/2020,6/30/2021,1879.35,43.84,,7553,10537,50176,272,99280,,1448,2503,11622,272,,6896,8642,41149,188,68620,,1448,2503,11622,8789621,33452472,17524396,17524396,193564376,328820723,8583694,331570104,835899654,433947609,1269847263,51601611,,193564376,7735331,,1080491,59696808,,,597191664,-367217932,3472955,1273396,,294859219,2053816,22782,458038627,,,102620590,,,356115942,,73629139,73629139,724604300,18900071,9846450,,29204134,,128925610,335301905,,283548055,,,283548055,618849960,105754340,105754340,724604300,,3450498,13206039,,2230727,0.5357,3037348,1198405,924206617,799356451,1723563068,1214129423,509433645,525985772,-16552127,33669941,17117814,,17117814,0.26111,101087166,651842509,,
2020,769311,50360,MARINHEALTH MEDICAL CENTER,250 BON AIR ROAD,GREENBRAE,CA,94904,MARIN,42034,U,STH,1,2,1/1/2020,12/31/2020,1288.89,,3475,13490,3373,33337,310,113460,849,2816,,6812,327,2148,8719,2012,18632,228,83448,849,2816,,6812,6692689,10315959,8602679,8687405,183670119,245923614,27553778,395822100,1134978856,1108867372,2243846228,54502622,,183670119,3536150,,,68514784,85314710,,189497512,-125162812,,,49484108,302359998,,74233342,29203340,93076340,12465857,111580038,69678835,,169023210,,115353821,115353821,586737029,30937578,34980479,,,,32723644,98641701,,178812419,,149534094,328346513,426988214,159748815,159748815,586737029,,36799958,13573970,,2252974,0.1789,,,1134928856,1108917372,2243846228,1880724589,363121639,429593733,-66472094,72095324,5623230,27903471,-22280241,0.176403,31655195,135092100,,
2020,769312,53041,VIBRA REHABILITATION HOSPITAL OF RAN,70077 RAMON RD,RANCHO MIRAGE,CA,92270-5201,RIVERSIDE,40140,U,RH,5,4,1/1/2020,12/31/2020,102.6,,,7909,187,9688,50,18300,,653,13,801,50,,7909,187,9688,50,18300,,653,13,801,,,,,7897216,11388382,206911,20083436,32694417,1762,32696179,,,,,,,6217388,,,2573955,-451419,139140,196657,,8675721,,11106,,2838610,100310,240772,,,2842886,,2520500,-4756757,6761850,298748,451547,583223,,,3181925,4508922,,200643,,1462090,1662733,6171655,590195,590195,6761850,,,,,,,,,32694417,1762,32696179,14126298,18569881,19285598,-715717,476901,-238816,,-238816,,,,,
2020,769320,140113,OSF HEART OF MARY MEDICAL CENTER,1400 WEST PARK STREET,URBANA,IL,61801,CHAMPAIGN,16580,R,STH,1,1,10/1/2019,9/30/2020,464.6,7.55,,4614,1077,16336,179,65514,,1163,97,4204,204,,3928,885,14032,164,60024,,1163,97,4204,2569283,5231617,3868539,13879176,37131722,89390576,9193007,102033182,220698695,204729999,425428694,9037193,,37501289,1155208,,,2266776,,,69637229,-55871773,3009674,319635,967755,20329296,16389900,1647000,57970783,183500,,23248667,,,82834709,1422851,7588155,9011006,112175011,4204157,53808,,36972992,364749,18479530,60142430,,,,3913190,3913190,64055620,48119391,48119391,112175011,,,10696749,,477343,0.1785,6541756,156173,222443664,204779682,427223346,330562029,96661317,126522298,-29860981,12469485,-17391496,9398474,-26789970,0.239836,4832950,61890573,,
2020,769324,161308,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVE EAST,HAMPTON,IA,50441-,FRANKLIN,99916,R,CAH,1,9,7/1/2020,6/30/2021,75.65,,,1398,9,1680,25,9125,,97,2,122,77,,378,9,469,25,9125,,97,2,122,13805,893372,560393,930617,6946847,16469959,2006464,22697580,6348670,30749428,37098098,,,,,,,14014730,6052613,,2419219,,179558,145194,1260756,24128567,,1465634,15223132,,16899596,8999150,,,14356465,1171320,1379548,2550868,41035900,970234,970857,,180048,,4002878,6124017,,526352,,6917811,7444163,13568180,27467720,27467720,41035900,,,,,,,,,6587039,31289043,37876082,15245268,22630814,24310178,-1679364,4117964,2438600,,2438600,0.611826,2647987,4905638,101814,193891
2020,769335,260110,SOUTHEASTHEALTH,1701 LACEY STREET,CAPE GIRARDEAU,MO,63701,CAPE GIRARDEAU,16020,U,STH,1,2,1/1/2020,12/31/2020,1781.63,,,16723,3526,38254,232,85128,,3112,411,7178,245,,13737,2511,29590,206,75612,,3112,411,7178,4576133,26141176,10434041,10654442,135604559,215237484,18555151,240167610,488197257,625225907,1113423164,14581902,583256,135604559,4919989,,,81676527,4978923,80824574,213302149,-173407596,7760428,4710361,3233753,224536692,21090550,13723985,224108015,,,135909763,,,131156489,1150704,18108955,19259659,374952840,17313396,12593271,,4741310,16685231,24801848,76135056,,105011182,,31670773,136681955,212817011,162135829,162135829,374952840,,24729997,9735812,,435993,0.0506,,,493562930,749842067,1243404997,897523044,345881953,350842043,-4960090,31905299,26945209,670285,26274924,0.215702,21288060,99713776,,
2020,769348,400109,HOSPITAL HIMA SAN PABLO BAYAMON,SANTA CRUZ # 70,BAYAMON,PR,959,,41980,U,STH,1,4,1/1/2020,12/31/2020,1264.8,,,5659,4228,66021,426,155916,,657,866,9587,426,,4199,3640,52083,381,139446,,657,866,9587,,1498427,892306,4608396,42123053,77014878,6433631,118240451,129550834,55870846,185421680,10869855,,42123053,,,,118353,,,75063221,,2082043,946431,,78272615,,,,37138,7266872,42361590,2898367,,8512190,,4965089,82708516,169493321,29000710,3501706,,,,22443913,54946329,,,,2217464,2217464,57163793,112329528,112329528,169493321,,3947410,1413035,,,,25235550,,129747692,56369878,186117570,48464983,137652587,119137931,18514656,20749209,39263865,,39263865,0.637684,6423100,15900023,,
2020,769351,450055,ROLLING PLAINS MEMORIAL HOSPITAL,200 EAST ARIZONA,SWEETWATER,TX,79556,NOLAN,99945,R,STH,1,11,10/1/2019,9/30/2020,244.28,,,1331,114,3888,39,14274,,229,30,917,39,,566,51,2202,34,12444,,229,30,917,2770929,1719757,3865988,4461249,17797242,22161209,2678548,38062061,14896355,41870130,56766485,3120826,297173,16661038,351281,,,-31729,21109209,,5524439,-3390265,936279,481049,657576,25971124,170237,350781,41367402,,3290602,15566693,,,35832901,,571990,571990,62376015,984186,499855,1006961,24478595,50481,17234325,44684406,,,,,,44684406,17691609,17691609,62376015,,,1528088,,45843,0.12,,,14891993,42203715,57095708,34025577,23070131,39958451,-16888320,16359632,-528688,2159130,-2687818,0.670502,3394864,5909539,,
2020,769367,50026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE,LA MESA,CA,91942,SAN DIEGO,41740,R,STH,1,2,10/1/2019,9/30/2020,2836,,,35075,13842,113403,430,157380,,6853,2620,24515,540,,30776,9490,92214,358,131028,,6853,2620,24515,18489335,26208915,23947928,33374755,324164484,496601605,36628661,717424725,2472397096,1407208663,3879605759,68168110,,324189410,5402453,,,53935091,30557205,,300159668,-224292823,14344781,5198824,,287454345,581843,22394576,335858481,202229077,16649537,149346774,,,378204855,518065362,127298443,645363805,1311023005,56481478,39878994,422134,4248235,,54416058,155828854,,56613936,,55503347,112117283,267946137,1016086636,1043076868,1311023005,,,88086910,,6906014,0.3136,,,2472648344,1407096340,3879744684,3092267729,787476955,820766089,-33289134,102503458,69214324,,69214324,0.184922,229343188,1289817440,,
2020,769380,50543,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,COSTA MESA,CA,92627,ORANGE,11244,U,STH,1,4,1/1/2020,12/31/2020,358.45,,,1253,29617,42294,122,44652,,107,2985,3893,122,,1253,29617,42294,122,44652,,107,2985,3893,318123,428598,475638,725968,26606626,53048451,487146,42979817,100026222,5621247,105647469,4966719,,26606626,25751,,,1723495,464078,,6206725,-1104500,396345,589137,17355,16251479,,29134,,6657256,2819356,2694068,,,2457899,,1060423,1060423,19769801,590043,1830838,1136753,,210796,13471361,17239791,,,,,,17239791,2530010,2530010,19769801,,502243,222032,,168232,0.9291,,,100028028,5619441,105647469,62889477,42757992,79655077,-36897085,70954898,34057813,,34057813,0.406823,27070059,84775334,,
2020,769396,50771,COAST PLAZA HOSPITAL,13100 STUDEBAKER,NORWALK,CA,90650-,LOS ANGELES,31084,U,STH,1,4,1/1/2020,12/31/2020,236.38,,,4284,1644,11206,117,42822,,720,248,2174,117,,3381,1337,9081,109,39894,,720,248,2174,236541,5808011,1500901,5604273,20332469,34341542,574218,49827405,184337472,58799172,243136644,3586068,,20332469,514209,,,18241,,,36257528,-24752531,743319,249731,,13021835,,,1095915,1117638,,9594709,,,3679105,,,,16700940,5456576,1637842,909091,44649160,,731386,86093605,,,,414992,414992,86508597,-69807657,-69807657,16700940,,7361083,2575609,,979261,0.3942,,,184341936,58794708,243136644,196014032,47122612,54674011,-7551399,7973836,422437,,422437,0.204936,9428183,94704708,,
2020,769418,170110,BOB WILSON MEMORIAL GRANT COUNTY HOS,415 NORTH MAIN STREET,ULYSSES,KS,67880-2196,GRANT,99917,R,STH,1,9,7/1/2020,6/30/2021,41.77,,,947,8,1285,26,9490,,105,5,197,26,,374,8,597,26,9490,,105,5,197,574210,646420,996482,2855381,4964313,8590742,2963984,13900674,5650283,15256976,20907259,810329,116930,4964313,450322,,,-155157,,,3934112,-2855405,555769,31973,,1511292,,,259856,,,12498943,,,1839315,,211950,211950,3562557,591494,176557,,47678,,2500485,9152362,,,,15232,15232,9167594,-5605037,-5605037,3562557,,139424,480693,,,,,,5495604,15642825,21138429,11251308,9887121,13555055,-3667934,381059,-3286875,,-3286875,0.664873,786441,3978714,,
2020,769421,171377,GREAT PLAINS OF SMITH CO.  INC,921 E. HIGHWAY 36,SMITH CENTER,KS,66967-0349,SMITH,99917,R,CAH,1,9,4/1/2020,3/31/2021,105.1,,,1546,16,2072,16,5840,,216,,362,16,,607,,965,16,5840,,216,,362,486,852154,784528,1166269,7103345,13041409,1963369,18035929,5149489,14453265,19602754,,,,,,,2658102,,,3326555,,276263,391066,,6651986,395701,4320241,19602101,,1626014,4909854,,,24504699,1026892,8649099,9675991,40832676,141537,1086198,176941,437386,,8698062,10540124,,26243426,,,26243426,36783550,4049126,4049126,40832676,,,,,,,,,5149453,15025384,20174837,4800886,15373951,20144754,-4770803,4490926,-279877,,-279877,0.920071,355103,930761,,
2020,769423,190040,SLIDELL MEMORIAL HOSPITAL,1001 GAUSE BLVD,SLIDELL,LA,70458,ST TAMMANY,35380,U,STH,1,11,1/1/2020,12/31/2020,1133,1.62,,8883,7922,34791,231,84546,,1967,1983,8135,231,,3555,7922,12518,123,45018,,1967,1983,8135,121359,13251551,1907475,7851706,78260666,142078423,9152290,147095236,462184743,745347849,1207532592,11328145,,78260666,2672674,,,87027959,,,21992004,-7376199,4253073,10967193,5036747,121900777,6504181,2577111,137795750,,,99725912,,,91080812,17913136,1745680,19658816,232640405,3308685,5740568,,,,31820044,57671894,,41755000,,,41755000,99426894,133213511,133213511,232640405,,12192799,5060034,,742735,0.1722,18212788,79812,469123312,818761033,1287884345,1115001138,172883207,220339102,-47455895,58021062,10565167,,10565167,0.121815,17088639,189080738,,
2020,769459,380001,MID-COLUMBIA MEDICAL CENTER,1700 EAST 19TH STREET,THE DALLES,OR,97058,WASCO,99938,R,STH,1,2,1/1/2020,12/31/2020,567.92,,,3059,264,6535,43,15738,,720,125,1658,49,,1169,138,3928,26,9516,,720,125,1658,2415737,428318,2573811,6943703,61989695,71549163,5053033,104684933,49999250,209602656,259601906,9304279,1443549,61989695,810176,,,30879341,,30341,22653788,-7632485,1857368,1364994,1160669,50345433,622933,544663,24917466,,9027750,32610705,,,20222452,2256369,13058668,15315037,85882922,5776159,5634573,719186,,2849972,16496348,31476238,,10265222,,1236373,11501595,42977833,42905089,42905089,85882922,,4994547,1901589,,204299,0.1185,,,57394232,228756379,286150611,167147038,119003573,133538858,-14535285,20293868,5758583,,5758583,0.403252,11492957,39337311,,
2020,769460,400125,HOSPITAL HIMA SAN PABLO FAJARDO,AVE. GENERAL VALERO,FAJARDO,PR,973,FAJARDO,21940,U,STH,1,4,1/1/2020,12/31/2020,247.65,,,994,1043,13611,179,65514,,101,218,1696,179,,441,812,10222,163,59658,,101,218,1696,,479242,305243,1993447,7261395,14382847,849824,20067896,20661327,9060056,29721383,1699594,,7261395,,,,12139,,,8209380,,620634,34629,,9001543,,,,,2322931,7755850,1158460,,975120,,2912983,2912983,12889646,6421765,814238,,,,4312529,41151244,,,,336980,336980,41488224,-28598578,-28598578,12889646,,594738,177300,,,,4210843,,20663322,9069548,29732870,12664912,17067958,21644242,-4576284,2474667,-2101617,,-2101617,0.675201,2515095,6225256,,
2020,769464,500151,ST ANTHONY HOSPITAL,11567 CANTERWOOD BLVD NW,GIG HARBOR,WA,98332-,PIERCE,45104,U,STH,1,1,7/1/2020,6/30/2021,549.45,,,12281,451,29686,112,40880,,2046,69,5084,112,,11840,451,26315,96,35040,,2046,69,5084,2431308,4430645,3245462,11949847,49882172,119851165,12026973,156063430,439712270,590874200,1030586470,14331892,,57443803,2420214,,,66484,,,125070096,-100900937,5132621,150115,,31549277,3531776,2067270,134516969,21938676,967485,66835029,,,98847557,1062504,4237527,5300031,135696865,2759698,5944739,,,,19895417,30234402,,,,3256716,3256716,33491118,102205747,102205747,135696865,,5277196,16648952,,308611,0.0563,,,439715270,586872362,1026587632,845020229,181567403,169733337,11834066,11264561,23098627,,23098627,0.151432,13162401,150371870,,
2020,769475,50189,MEE MEMORIAL HOSPITAL,300 CANAL ST.,KING CITY,CA,93930-,MONTEREY,41500,U,STH,1,2,10/1/2019,6/24/2020,234.62,,,309,324,1381,13,5154,,90,70,478,61,,309,216,1127,13,5154,,90,70,478,21157,2524779,719138,3031228,16226804,28556859,1612544,33449118,29410012,93081408,122491420,2984641,947685,16226804,2974580,,,10591015,,,5796176,-3077140,79653,-75196,,12375485,,,435031,,93075,-637210,,,-1013188,,2950572,2950572,14312869,3369272,342999,,629516,9246957,120627,13709371,,,,-20653,-20653,13688718,624151,624151,14312869,,,807861,,,,,,29410378,93081408,122491786,86188568,36303218,44783663,-8480445,7629312,-851133,,-851133,0.273073,14237836,62066307,,
2020,769482,130003,ST JOSEPH REGIONAL MEDICAL CENTER,415 SIXTH STREET,LEWISTON,ID,83501,NEZ PERCE,30300,U,STH,1,4,7/1/2020,6/30/2021,627.7,,,5157,1295,11838,110,40150,,1380,172,3508,130,,4383,871,9391,101,36865,,1380,172,3508,1065183,6931847,3063913,13973496,50875902,120770696,3579599,137208063,158314947,331218795,489533742,10466154,,50875902,923331,,,-1117141,,,31577123,,4501152,1267916,,37798627,3149000,,50281023,1353955,1411502,22075331,11609155,,61544329,,-96271711,-96271711,3071245,6095544,3414187,1813364,,,5542517,16865612,23585118,135719,,,23720837,40586449,-37515204,-37515204,3071245,,3948900,14440647,,358597,0.078,,,158724557,350135447,508860004,343370452,165489552,172015634,-6526082,7794062,1267980,,1267980,0.280283,7756135,66595970,,
2020,769483,130025,MADISON MEMORIAL HOSPITAL,450 EAST MAIN ST,REXBURG,ID,83440-0310,MADISON,99913,R,STH,1,9,10/1/2019,9/30/2020,500.87,0.33,,1199,3324,8141,65,24450,,385,591,2240,65,,1099,957,4522,47,17862,,385,591,2240,149834,2212867,1279795,1295778,32826037,52222626,6246246,72877500,40971277,101220996,142192273,9452947,,32826037,1100004,,,26368475,,,30954158,-19245667,3332676,3057800,,44732132,2457599,949617,74043576,619409,6523487,43292412,,,52096778,39270653,2003357,41274010,138102920,3018287,8964274,,4936271,,6002852,22921684,41735000,,,,41735000,64656684,73446236,73446236,138102920,,,2990118,,89704,0.12,580815,8190,45349516,114927218,160276734,76513943,83762791,85048663,-1285872,8469707,7183835,30815,7153020,0.512528,15633220,31675382,,
2020,769489,230055,DICKINSON COUNTY HEALTHCARE SYSTEM,1721 S. STEPHENSON AVENUE,IRON MOUNTAIN,MI,49801-,DICKINSON,99923,R,STH,1,9,1/1/2020,12/31/2020,500.05,,,2497,168,6913,33,12078,,603,70,1735,33,,1904,168,4830,26,9516,,603,70,1735,,2351420,772765,4474695,40683706,62660094,2554481,81981638,53000035,200992963,253992998,8346657,899608,40683706,1134510,,,37183740,,,13559072,,2410676,,706528,55287623,2530417,985110,40708023,7656035,13260092,36172563,,,22790076,853876,10346487,11200363,89278062,4956453,7211592,,19185021,,16211914,47564980,,3560351,,25520948,29081299,76646279,12631783,12631783,89278062,,3783801,1500174,,104755,0.0793,,,55541512,230585825,286127337,195962886,90164451,106323813,-16159362,18760514,2601152,8662,2592490,0.322771,3102176,26437947,,
2020,769493,260214,BELTON REGIONAL MEDICAL CENTER,17065 S. 71 HIGHWAY,BELTON,MO,64012-,CASS,28140,U,STH,1,4,1/1/2020,12/31/2020,275.83,,,3860,795,10269,71,25986,,1152,301,3274,71,,3397,499,8996,66,24156,,1152,301,3274,6935202,8551528,7947510,8911781,20062311,47608899,3807505,65115748,197396914,393102173,590499087,4991599,,20137913,30125,,,553,,,19611078,-10798048,2467040,403535,,11696705,3463488,820641,12552429,7705801,18702333,19969398,3546855,,29655341,,10316343,10316343,51668389,,2452846,1491709,617475,,336339,4898369,,121966,-24263336,27931,-24113439,-19215070,70883459,70883459,51668389,,6375189,1971091,,,,,,196997049,393502038,590499087,513607444,76891643,63553191,13338452,297143,13635595,6,13635589,0.110272,5722130,60635524,,
2020,769498,350006,TRINITY HOSPITALS/ST JOES,ONE BURDICK EXPRESSWAY WEST,MINOT,ND,58702-,WARD,99935,R,STH,1,2,7/1/2020,6/30/2021,1719,10.32,,15368,6625,33315,152,55480,,2897,1367,7143,430,,13465,3397,24694,117,42705,,2897,1367,7143,2901317,18547279,8413082,8413082,236018048,216448824,10137366,299499763,325651156,696275376,1021926532,22446068,,236018048,18232813,,,29354543,,1142915,173295328,-121586772,10340288,5494063,,104102666,10087571,4337483,57566674,4497073,79987354,178164205,3461170,,399181542,324904883,1313576,326218459,829502667,51374560,26673750,709431,5473300,,43909,89177233,,416805047,,10474636,427279683,516456916,313045751,313045751,829502667,,7687672,25815364,,780621,0.0932,592048,571160,345066011,955916263,1300982274,831059575,469922699,469606476,316223,-20385594,-20069371,,-20069371,0.293074,78639455,111442826,,
2020,769507,463027,NORTHERN UTAH REHABILITATION HOSPITA,5825 HARRISON BLVD,SOUTH OGDEN,UT,84403,WEBER,36260,U,RH,5,4,1/1/2020,12/31/2020,70.76,,,4339,49,5211,40,14640,,313,5,384,40,,4339,49,5211,40,14640,,313,5,384,,,,,4515627,5358131,286779,10330158,10729583,639880,11369463,,,,,,,204523,,,1738198,-434995,61915,69990,231598,1871229,,,84476,,,1085107,,,362952,,107152309,107152309,109386490,164087,380322,300280,,,130398387,131243076,,356186,,622278,978464,132221540,-22835050,-22835050,109386490,,,,,,,,,10729582,639880,11369462,2836427,8533035,9873758,-1340723,501822,-838901,,-838901,,,,,
2020,769547,100321,ASCENSION ST. VINCENTS CLAY COUNTY,1670 ST. VINCENTS WAY,MIDDLEBURG,FL,32068,DUVAL,27260,U,STH,1,1,7/1/2020,6/30/2021,548.93,,,9789,1535,33046,134,43758,,2248,111,7542,134,,9039,1316,28344,106,37218,,2248,111,7542,8437883,13286506,10469905,16071669,38019586,90533516,8521801,123423777,370598796,468822717,839421513,8369550,,37984523,773604,,,2211,,,55289678,-35808086,2601822,9985,48295,23270747,6969852,10920772,94671355,1676902,4544468,33753766,,,93812137,,28806,178925,117261809,2779757,3404132,139897,,,35093167,41416953,,,,1960582,1960582,43377535,73884274,73884274,117261809,,5190195,14788074,,362106,0.0725,,,377401585,462372558,839774143,692890916,146883227,128553102,18330125,753333,19083458,-30814,19114272,0.147034,5721809,77179236,,
2020,769548,110003,MEMORIAL SATILLA HEALTH,1900 TEBEAU STREET,WAYCROSS,GA,31501,WARE,99911,R,STH,1,4,1/1/2020,12/31/2020,430.05,3.79,,9229,2712,26604,113,41358,,1798,536,6199,138,,7869,1960,22772,85,31110,,1798,536,6199,7888821,9542296,9394539,9396704,28065083,79572105,6948484,91286404,357359643,335625176,692984819,8954663,,28065083,2363564,,80406,3996,,,38029060,-24238081,2461432,200013,,12926515,3000000,700000,13712545,1630528,12804306,16076216,8325495,,33667703,111170,4436829,4547999,51142217,5500337,2806504,1124620,,,479869,9911330,,,51884264,1109427,52993691,62905021,-11762804,-11762804,51142217,,11144005,3891293,,496165,0.132,10725275,220012,357359941,335624879,692984820,591676849,101307971,107199526,-5891555,873029,-5018526,-46,-5018480,0.131729,114322925,114281955,3722,44692
2020,769564,141347,CARLINVILLE AREA HOSPITAL,20733 NORTH BROAD STREET,CARLINVILLE,IL,62626-,MACOUPIN,41180,R,CAH,1,2,8/1/2020,7/31/2021,168.3,,,1850,106,2582,25,9125,,212,36,347,25,,694,106,1116,25,9125,,212,36,347,39430,864712,413486,413486,13116482,19959043,2879940,30384347,7933595,54566061,62499656,,,,,,,16206218,694110,,5855888,-991000,295512,198955,,22476914,500172,2524060,26258922,,,10801153,,1180327,17154812,6710942,,6710942,46342668,2310338,730670,41574,1055297,29433,250000,10186475,,12852843,,,12852843,23039318,23303350,23303350,46342668,,,,,,,,,8627104,58154619,66781723,34487063,32294660,33075525,-780865,8115427,7334562,,7334562,0.486152,4377274,12128474,,
2020,769624,440148,ST THOMAS DEKALB HOSPITAL,520 W MAIN,SMITHVILLE,TN,37166,DEKALB,99944,R,STH,1,1,7/1/2020,6/30/2021,56.17,,,407,,1381,18,6570,,133,,429,18,,407,,1381,18,6570,,133,,429,1221781,1367437,1502699,2754774,3856691,10306652,944986,12388698,11519180,51859572,63378752,840410,,3855491,,,,2650,,,4993961,-4428716,228936,,,994269,1070000,,3757700,,,3674168,10392,1504501,5486662,,858231,858231,7339162,253106,306614,23018,,,549756,5926227,,,,108955,108955,6035182,1303980,1303980,7339162,,204058,689368,,17110,0.0766,,,13310854,51139103,64449957,53260705,11189252,14163343,-2974091,-44632,-3018723,,-3018723,0.195471,361080,10302255,3936,83675
2020,769671,50036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH STREET,BAKERSFIELD,CA,93303,KERN,12540,U,STH,1,2,1/1/2020,12/31/2020,1680.55,,,14897,11835,71172,385,140910,,3194,2776,16518,385,,12261,5567,49005,315,115290,,3194,2776,16518,7810825,10521914,10200351,18102366,162627722,367039811,29808894,460032615,1312122453,787268502,2099390955,51287503,,162627722,21962521,,,41356156,403536440,,287160329,-229430574,7678699,1746982,,611413726,12400000,3570021,130217497,1046000,,59759237,,,173230556,5764691,49636442,55401133,840045415,20101051,14748601,167438,1298988,,74042095,113525601,,,,57632171,57632171,171157772,668887643,668887643,840045415,,32113405,11247181,,4596222,0.424,,,1321089247,778301708,2099390955,1563013056,536377899,529667533,6710366,96000676,102711042,-3351025,106062067,0.219127,103240075,715669100,,
2020,769674,50557,MEMORIAL HOSPITAL MODESTO,1700 COFFEE ROAD,MODESTO,CA,95355-,STANISLAUS,33700,U,STH,1,2,1/1/2020,12/31/2020,1924.29,,,30895,6565,90265,403,147498,,5348,1092,17811,403,,27352,5246,77180,356,130296,,5348,1092,17811,10997372,13607255,14393717,55281451,225881867,419431606,21560093,554476995,1524429667,911187622,2435617289,71930643,,225296501,,,,5445,,,364639779,-297053327,9633271,3687756,,134749563,1274827,8353510,333859896,406091,24966204,162531031,3082691,,180452484,695881,4299783,4995664,320197711,16205564,47579330,,,178738,65475007,129439469,,108249028,,8150145,116399173,245838642,74359069,74359069,320197711,,52533840,19978499,,3993617,0.2203,,,1549211727,922710487,2471922214,1832739943,639182271,645313473,-6131202,32899147,26767945,,26767945,0.227654,88187002,600388766,,
