Year,rpt_rec_num,Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Number of Beds + Total for all Subproviders,Hospital Total Days Title V For Adults & Peds,Hospital Total Days Title XVIII For Adults & Peds,Hospital Total Days Title XIX For Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds,Hospital Number of Beds For Adults & Peds,Hospital Total Bed Days Available For Adults & Peds,Hospital Total Discharges Title V For Adults & Peds,Hospital Total Discharges Title XVIII For Adults & Peds,Hospital Total Discharges Title XIX For Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor: Direct Patient Care,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Land,Land Improvements,Buildings,Leasehold Improvements,Fixed Equipment,Major Movable Equipment,Minor Equipment Depreciable,Health Information Technology Designated Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,DRG Amounts Before October 1,DRG Amounts After October 1,Outlier Payments For Discharges,Disproportionate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Less Contractual Allowance and Discounts on Patients' Accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,Net Revenue from Stand-Alone CHIP,Stand-Alone CHIP Charges
2018,761703,360134,GOOD SAMARITAN HOSPITAL,375 DIXMYTH AVENUE,CINCINNATI,OH,45220,HAMILTON,17140,U,STH,1,2,7/1/2018,6/30/2019,3306.21,73.12,,17068,8701,102100,365,133225,,3905,693,19306,392,,14383,8701,68564,266,97090,,3905,693,19306,9671918,39037267,19267880,40085212,188438031,367684410,29226749,504214007,967307433,1121357204,2088664637,55732351,,225489150,5471535,659827,852731,17466,,,76357097,,11892768,409107,-31860414,59235179,8699310,4297215,342029511,,,304401619,,,180881522,269108186,380047499,649155685,889272386,23541079,20108871,,19159245,,3117906,65927101,,50591638,,22171699,72763337,138690438,750581948,750581948,889272386,,10443611,29800963,1024473,2072596,0.206,35368089,3279691,1342927405,745762247,2088689652,1472697174,615992478,556122441,59870037,42771871,102641908,70345487,32296421,0.241405,68325566,385605462,,
2018,761711,390157,OHIO VALLEY GENERAL HOSPITAL,25 HECKEL ROAD,MC KEES ROCKS,PA,15136,,38300,U,STH,1,2,7/1/2018,6/30/2019,422.11,,,2051,77,9449,87,31755,,475,44,2782,124,,1061,66,5936,60,21900,,475,44,2782,109296,869616,424193,4263834,25220847,45477327,5074076,65460599,69878423,109969998,179848421,5158352,,25220847,1510933,,,531621,,,5045042,,1072132,1357420,440873,9142468,,,53712292,,,,,,53712292,41909468,2613623,44523091,107377851,4479981,1915679,,925000,,1222738,8543398,28869122,,,11904933,40774055,49317453,58060398,58060398,107377851,,863326,2647938,44781,32919,0.0375,,,69878423,109969998,179848421,126587046,53261375,70698174,-17436799,3962103,-13474696,,-13474696,0.363977,3279360,19558931,3096,6969
2018,761721,490112,CJW MEDICAL CENTER,7101 JAHNKE ROAD,RICHMOND,VA,23225-,RICHMOND CITY,40060,U,STH,1,4,9/1/2018,8/31/2019,2314.41,0.97,,57845,9273,153424,612,223380,,11325,1117,30197,793,,50233,5789,115664,486,177390,,11325,1117,30197,23546031,48187214,27795278,27800607,190261515,449701900,33358933,536342176,4262518947,2779643660,7042162607,42329532,,190137388,7408331,,,31456,,,219716202,-96746120,22539410,4942652,,149786503,17534996,5555899,143957829,48828776,124191892,160216572,27648201,,186679413,,40509707,40509707,376975623,22841483,14088218,5759101,521233,,33348851,76558886,,1117264,-293596647,7457452,-285021931,-208463045,585438668,585438668,376975623,,8158218,98263500,5387225,2617974,0.0984,39310459,237320,4262518947,2781099142,7043618089,6273226903,770391186,593564292,176826894,1978160,178805054,45800306,133004748,0.076162,77311757,913992526,64148,912228
2018,761727,30065,BANNER DESERT MEDICAL CENTER,1400 SOUTH DOBSON ROAD,MESA,AZ,85202,MARICOPA,38060,U,STH,1,2,1/1/2018,12/31/2018,3059.99,,,29406,64228,166017,615,224475,,5577,11765,37223,615,,27034,54619,125804,447,163155,,5577,11765,37223,12434123,43931641,20007600,71210022,206222178,404199151,38539903,578759228,2179064495,1275738992,3454803487,41208380,,206222178,5609828,,,8380,,17620510,309952284,-195951890,15361922,,,148238307,2023553,6823187,181205746,11744167,388972805,255996736,,,283656859,,26324491,26324491,458219657,8156640,17946144,,13995057,,5489508,45587349,,358042627,,928010,358970637,404557986,53661671,53661671,458219657,,42855778,16753511,1602229,3661501,0.2457,,,2208929883,1287248680,3496178563,2766425743,729752820,610421329,119331491,6996964,126328455,,126328455,0.167523,129280413,1079336200,,
2018,761762,140228,SWEDISHAMERICAN HOSPITAL,1401 EAST STATE ST.,ROCKFORD,IL,61104,WINNEBAGO,40420,U,STH,1,2,7/1/2018,6/30/2019,2185.93,19.1,,17658,3490,54294,274,99915,,3786,1142,13441,294,,15828,1079,44357,247,90060,,3786,1142,13441,7406491,53984317,15374205,15374205,224578478,311326611,23650726,337883534,947138763,1467072708,2414211471,48515058,,224431767,630772,,,53478943,96923139,,102958681,-25087199,9974420,13478637,,251726621,8218467,6217390,263161641,33952150,36068798,107370836,,,356402096,,279748569,279748569,887877286,22450731,,,,,114392164,136842895,,237541890,,10044929,247586819,384429714,503447572,503447572,887877286,,8140755,25967936,959585,1219386,0.143,16897712,888668,946998056,1682502384,2629500440,2047569393,581931047,535905089,46025958,46241015,92266973,58606816,33660157,0.139956,43431378,447300257,,
2018,761765,141320,PARIS COMMUNITY HOSPITAL,721 EAST COURT STREET,PARIS,IL,61944-,EDGAR,99914,R,CAH,1,2,1/1/2018,12/31/2018,327.16,,,2083,74,5438,25,9125,,424,39,711,25,,1305,74,2065,25,9125,,424,39,711,226237,4549080,2065240,4292387,27777064,25021316,2029391,38786117,9335547,83612714,92948261,,,,,,,5929883,,,23690334,-13241508,1617010,636728,,19957437,434175,2324864,29155875,7213975,,19459868,,,25001570,,,21014136,65973143,1529574,218272,2863866,6405484,,,11093066,192095,,,,192095,11285161,54687982,54687982,65973143,,,,,,,,,10914692,98235930,109150622,56307351,52843271,52798380,44891,2040104,2084995,,2084995,0.417287,7129525,22422631,,
2018,761770,150084,ST. VINCENT HOSPITAL & HCC,2001 WEST 86TH STREET,INDIANAPOLIS,IN,46260-,MARION,26900,U,STH,1,1,7/1/2018,6/30/2019,4097.11,159.91,,53542,13133,180781,768,280190,,9273,1241,30994,825,,43938,5296,119778,583,212665,,9273,1241,30994,40313058,23337739,45362014,92611874,336476094,805101741,30926111,840238909,2590401387,1443888524,4034289911,65968905,,336862198,5025787,648148,3235153,7917697,,,556292249,-288009246,23894462,2022324,4731696,430610386,9137236,13817505,551173768,15323618,27906563,287270978,,,265304557,78550110,64722182,143272292,839187235,53167937,26931475,997380,,,295929270,377026062,,,,165475206,165475206,542501268,296685967,296685967,839187235,,28396552,88689371,6183311,5263012,0.1798,48809479,9725508,2648549362,1596091869,4244641231,2943136736,1301504495,1141577835,159926660,80008148,239934808,,239934808,0.208274,119411968,800204675,,
2018,761772,160058,UNIVERSITY OF IOWA HOSP & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242-1009,JOHNSON,26980,U,STH,1,10,7/1/2018,6/30/2019,8437.08,612.67,,63279,21198,215669,716,261327,,10242,958,32758,789,,50730,4496,145298,497,181392,,10242,958,32758,13974574,38835651,24196615,53055750,546917234,1203213526,100313595,1336075607,2661280252,2649866337,5311146589,205089650,,588623428,7287429,3883347,16859759,16788751,74397379,,279531433,-38439747,37219729,12406829,5426058,387330432,22923359,66512715,1598702803,,,573003932,,,1103634885,966714743,1620000,968334743,2459300060,55851748,107047149,,,,156133365,319032262,373846229,,,116535316,490381545,809413807,1649886253,1649886253,2459300060,,32703111,97452306,12158555,7226879,0.2221,35650829,34644639,2662119559,2649027018,5311146577,3770626524,1540520053,1761099730,-220579677,350989216,130409539,,130409539,0.251561,160332175,954970136,4428498,23436649
2018,761776,160153,MERCYONE SIOUXLAND MEDICAL CENTER,801 FIFTH STREET,SIOUX CITY,IA,51101,,36540,R,STH,1,2,7/1/2018,6/30/2019,880.36,7.43,,19104,2772,41830,157,57305,,3516,422,8191,197,,17124,1640,36185,138,50431,,3516,422,8191,5565945,9816320,8428845,11082057,65384302,113377554,10318988,156460169,331852782,213762612,545615394,19941961,,65239402,3108739,,,110633,,,31023843,-4552557,4082667,353931,1046258,36865133,2010000,,25599570,,1239511,32535766,,,37948996,64165827,528112,64693939,139508068,11396546,6470769,,3304430,,2915671,24087416,,143592400,,1232546,144824946,168912362,-29404294,-29404294,139508068,,8442434,25222600,870097,972919,0.1156,8241394,594726,343812784,234623540,578436324,413911783,164524541,178761856,-14237315,6707698,-7529617,-316298,-7213319,0.286759,22489208,87604383,116596,480093
2018,761779,170040,UNIVERSITY OF KANSAS HOSPITAL,4000 CAMBRIDGE ST,KANSAS CITY,KS,66160-8501,WYANDOTTE,28140,U,STH,1,13,7/1/2018,6/30/2019,7521,366.1,,67252,3321,227648,848,306322,,11376,1952,41549,892,,57996,954,181161,688,247922,,11376,1952,41549,49583077,41050628,57340176,57570915,682466388,1721885968,94095428,1434375916,3482226295,4901687180,8383913475,126844954,,682466388,4766602,,,55827133,,,276421125,,47577192,22043994,3548,431562198,25268014,2865845,1083001576,20792174,132239571,425879945,,,1017862994,680285095,293717239,974002334,2423427526,78509202,93469611,,12716643,,2928118,187623574,,746751916,,83677290,830429206,1018052780,1405374746,1405374746,2423427526,,32054669,100731270,13048665,5351273,0.1612,46866203,15361474,3539103301,5623107532,9162210833,6947448101,2214762732,2404352356,-189589624,296343211,106753587,,106753587,0.171087,172316266,721083275,,
2018,761780,171371,CLAY COUNTY MEDICAL CENTER,617 LIBERTY,CLAY CENTER,KS,67432-,CLAY,99917,R,CAH,1,9,1/1/2018,12/31/2018,145.93,,,3176,,3990,17,6205,,412,,628,17,,1419,,1988,17,6205,,412,,628,224639,790522,624131,1152087,11614870,15377003,1591219,23381426,9393517,33645586,43039103,,,,,,,4336661,,,9298132,-5778589,328629,98072,1100347,10022834,396201,1741581,30001161,,517276,8033671,,,23018538,3132410,477017,3609427,36650799,1305372,964791,4149,510000,,140474,2924786,,16698246,,,16698246,19623032,17027767,17027767,36650799,,,,,,,,,9689166,34664762,44353928,20251375,24102553,26991873,-2889320,5088330,2199010,39093,2159917,0.54326,844330,2526020,,
2018,761788,180067,UNIVERSITY HOSPITAL,800 ROSE STREET,LEXINGTON,KY,40536-,FAYETTE,30460,U,STH,1,2,7/1/2018,6/30/2019,7826.56,549.36,,65478,,276565,901,328865,,9511,,45156,932,,54505,,204108,677,247105,,9511,,45156,18639028,72314557,37224039,48749175,524458476,1104838423,66870314,1448789211,3107352494,2668329712,5775682206,140287913,,525092853,8327319,,10370557,323497000,,,234238000,,38377000,,16756000,612868000,,,1023252000,,,,,,1023252000,,518954000,518954000,2155074000,124912000,,,,39917000,89159000,253988000,,,,591778000,591778000,845766000,1309308000,1309308000,2155074000,,28663667,79644220,16061055,9019340,0.3331,48583090,17674547,3081126241,2701725738,5782851979,4269840900,1513011079,1629296899,-116285820,236810319,120524499,,120524499,0.250843,270360494,1504904608,,
2018,761794,180093,BAPTIST HEALTH MADISONVILLE,900 HOSPITAL DRIVE,MADISONVILLE,KY,42431,HOPKINS,99918,R,STH,1,2,9/1/2018,8/31/2019,982.6,18.33,,11067,322,26065,144,52560,,2113,64,5925,172,,9371,247,18741,118,43070,,2113,64,5925,2359043,6618805,3621033,3621033,59949959,126140229,6667312,151553108,285149597,686703407,971853004,12504160,,59949959,776127,62907,414064,12627102,,,124550362,-100133229,3229846,,69400533,116601644,9789050,2062553,63857146,,5027781,45769943,,,73677751,,1934437,1934437,192213832,3687626,4873203,,,,4150697,12711526,,,,92200164,92200164,104911690,87302142,87302142,192213832,,1567376,17606296,1027141,864254,0.1803,5712213,1395517,285132420,689468413,974600833,802226643,172374190,204878418,-32504228,20889346,-11614882,,-11614882,0.155942,40648584,211602816,,
2018,761814,260032,BARNES-JEWISH HOSPITAL,ONE BARNES-JEWISH HOSPITAL PLAZA,ST. LOUIS,MO,63110-,ST. LOUIS CITY,41180,U,STH,1,2,1/1/2018,12/31/2018,9047.63,744.76,,105695,29349,302410,1282,468087,,15880,4816,49494,1378,,90069,24740,250589,1116,410650,,15880,4816,49494,77648225,75720009,100019372,100019372,584822630,1445515228,140998817,1716261880,3187221988,2773840825,5961062813,157692833,,585547232,47900900,,10751095,86279,,,735248932,-404339643,50130306,2083423,,407166706,22045795,18283319,427962658,260778073,488088615,669378355,,22344588,524161130,14371053,854833648,869204701,1800532537,81134196,47791564,,,,,154734147,,,,14244739,14244739,168978886,1631553651,1631553651,1800532537,,146644289,52107519,37181044,5927773,0.1193,69391220,45235514,3191213429,2801408321,5992621750,3964582922,2028038828,2041659460,-13620632,85957318,72336686,3864030,68472656,0.287912,144950419,,,
2018,761824,310011,CAPE REGIONAL MEDICAL CENTER,TWO STONE HARBOR BOULEVARD,CAPE MAY COURT HOUSE,NJ,8210,CAPE MAY,36140,U,STH,1,2,1/1/2018,12/31/2018,773.36,,,14427,1016,24371,149,54385,,3267,295,6520,149,,12516,679,20308,133,48545,,3267,295,6520,87619,832466,378926,5545134,53799141,72192583,7565553,120900575,266216450,529320740,795537190,25340952,,53799141,873062,,,1175875,,,24654405,-11753763,2247950,3776423,5473039,25573929,475499,2219882,66106671,573831,29337469,87373829,,5838998,38281108,85748705,7353752,93102457,156957494,5236589,4364280,193203,24504828,,6400114,40699014,,,,27762624,27762624,68461638,88495856,88495856,156957494,,20880735,6889516,186104,508196,0.0732,,,268000186,539755961,807756147,686462216,121293931,125991724,-4697793,-236829,-4934622,,-4934622,0.151974,15825669,141956480,,
2018,761848,410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,RI,02904-,PROVIDENCE,39300,U,STH,1,4,1/1/2018,12/31/2018,876,,,5017,545,14709,163,59495,,1140,87,3504,312,,4369,469,13055,148,54020,,1140,87,3504,671029,5818673,2242970,14388248,66350140,82930814,8221046,136532138,219260889,304230342,523491231,10722504,,66350140,49474,,,-868516,,,21545317,,1868158,656493,-5149524,18353950,4279290,523096,6427503,18750222,4168478,16779248,,,24837854,25000,337061,362061,43553865,11851736,7315344,3820,,6813,874564,20052277,,10544,,2403540,2414084,22466361,21087504,21087504,43553865,,8758825,2567913,161960,167070,0.059,,,224401092,318351949,542753041,394469930,148283111,155779964,-7496853,3405637,-4091216,,-4091216,0.260811,23652207,144813013,,
2018,761877,60014,PRESBYTERIAN ST LUKES MEDICAL CTR,1719 E 19TH AVENUE,DENVER,CO,80218,DENVER,19740,U,STH,1,4,9/1/2018,8/31/2019,1441.27,33.38,,12253,26206,83132,307,118399,,1833,2851,10706,307,,10940,11748,41898,206,77654,,1833,2851,10706,5230771,6991634,6133175,21461121,114887416,183777954,29372862,378222509,2318457117,1102741849,3421198966,23800492,,114999279,6181640,,280788,14029,109943,,147059490,-15527487,19713579,2023211,,145855685,14590000,573564,79024716,55314132,125734552,109066663,33982076,,248711981,,396822264,396822264,791389930,20122424,8384281,6602602,510525,,980776,36600608,,1629899,-2065858128,3078343,-2061149886,-2024549278,2815939208,2815939208,791389930,,2248238,24721078,7637751,1847398,0.274,13599564,1473388,2332652225,1088100433,3420752658,2839270467,581482191,298305475,283176716,1680053,284856769,-159,284856928,0.110553,75398196,992668225,,
2018,761891,151327,SULLIVAN COUNTY COMMUNITY HOSPITAL,2200 NORTH SECTION STREET,SULLIVAN,IN,47882-,SULLIVAN,45460,U,CAH,1,9,1/1/2018,12/31/2018,223.6,,,1577,151,2666,25,9125,,357,16,653,25,,1024,27,1733,21,7665,,357,16,653,659436,1829666,1280961,2682384,11205668,15893905,1671725,24675575,11300569,63563800,74864369,,,,,,,2308666,,,7973811,-4668003,752147,473377,,7135291,1032727,3091658,14966505,39535,6479752,19638836,,,17491000,11311376,,11311376,35937667,773671,2048024,17195,436377,,214152,3489419,,5077142,,,5077142,8566561,27371106,27371106,35937667,,,,,,,,,11981150,62939218,74920368,48050267,26870101,27099573,-229472,573626,344154,46308,297846,0.329604,2305105,8776065,,
2018,761919,340014,FORSYTH MEMORIAL HOSPITAL  INC,3333 SILAS CREEK PARKWAY,WINSTON SALEM,NC,27103,FORSYTH,49180,U,STH,1,2,1/1/2018,12/31/2018,5561.13,21.68,,57733,42160,240460,846,308790,,10005,9326,42420,922,,45998,20966,186640,694,253310,,10005,9326,42420,50095201,49788188,64670403,92587307,439006807,722516981,38080304,1004565213,1744524069,1758240184,3502764253,99998393,,438855467,16598312,,18198,33625,,,366561093,-207375857,,143602,25733695,187763394,11489212,23460017,625462947,14091040,51459678,328395934,,,409961214,13275998,43796131,57072129,654796737,9971210,55146845,,317447,24295,18456392,-1636688903,,,,15050845,15050845,-1621638058,2276434795,2276434795,654796737,,71512577,23825414,3568856,2979312,0.125,106867279,1475832,1758971021,1911133423,3670104444,2302108552,1367995892,1274512126,93483766,29920532,123404298,-3,123404301,0.286792,53229358,362038288,,
2018,761950,490040,INOVA ALEXANDRIA HOSPITAL,4320 SEMINARY ROAD,ALEXANDRIA,VA,22315-,FAIRFAX,47894,U,STH,1,2,1/1/2018,12/31/2018,1376.4,,,24751,5413,67118,334,121910,,4931,2422,14412,334,,20000,5413,47084,278,101470,,4931,2422,14412,17606704,34682007,28211975,35484956,107823093,204814234,20704975,282241028,425971717,498084974,924056691,22807445,,107823093,3198889,,,1578828,,,119837039,-83140247,2684583,1449252,646269,596873444,266863,2853110,92526597,99234587,49057343,161799373,,,95308446,10000,1106022,1116022,693297912,8409403,7002478,384637,,,5453600,21250118,,,,10257,10257,21260375,672037537,672037537,693297912,,34292992,10808458,1667471,793786,0.0704,,,421834670,502221837,924056507,520954425,403102082,349162134,53939948,2012977,55952925,,55952925,0.305437,20418704,90757494,,
2018,761964,30022,VALLEYWISE HEALTH MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,MARICOPA,38060,R,STH,1,11,7/1/2018,6/30/2019,2823.33,202.14,,3873,19320,56808,323,109555,,700,403,12471,612,,2588,8843,37378,211,74635,,700,403,12471,40484244,33297161,47337771,94554126,243807723,344477009,30878628,415466915,1146980969,902572094,2049553063,55932058,,243807723,2201009,,4077736,249401265,395513852,,253345600,-160058938,8217459,16553566,20851,878247832,37734236,,344843891,,237414078,,,,359840756,49793027,348556,50141583,1288230171,59555942,22975963,3330891,,,4434889,102547837,,538541763,,388888217,927429980,1029977817,258252354,258252354,1288230171,,1882080,5772548,1525710,1086000,0.5675,9018853,2286851,1146980968,1016278748,2163259716,1733406782,429852934,588284732,-158431798,209540632,51108834,24786,51084048,0.202711,161117700,964699097,66330,352799
2018,761981,130065,MOUNTAIN VIEW HOSPITAL,2325 CORONADO STREET,IDAHO FALLS,ID,83404-,BONNEVILLE,26820,U,STH,1,5,1/1/2018,12/31/2018,873.63,,,1164,2187,7985,41,14965,,520,432,2628,41,,1164,784,5196,41,14965,,520,432,2628,184418,2658932,1130914,1130914,49593073,166610282,5222132,185812442,76023463,441792276,517815739,12473049,528504,49593073,339037,,,5153956,,,80746364,-41931493,9678189,2656703,35277905,97643097,22547,,12948412,,,42085206,,,23220644,1890677,,1890677,122754418,20712145,7469976,,,,2237000,30419121,,,,1957844,1957844,32376965,90377453,90377453,122754418,,4259906,1732899,12705,179784,0.12,,,75938174,464743996,540682170,280870540,259811630,216203355,43608275,3690179,47298454,317594,46980860,0.358839,20619166,56796359,,
2018,761988,310008,HOLY NAME HOSPITAL,718 TEANECK ROAD,TEANECK,NJ,07666-,BERGEN,35614,U,STH,1,2,1/1/2018,12/31/2018,1922,,,28208,460,64840,284,103660,,5033,170,12271,307,,26014,318,56472,265,96725,,5033,170,12271,2933562,1570427,3482262,19214810,154232339,217328477,12139096,348214497,693539940,984995512,1678535452,35504487,,154232339,1408748,,,30121933,73649336,,117800405,-71981890,8211244,6131338,7119240,211677493,1264899,3008402,207902667,,51565043,146690834,,,116777753,10803058,36000887,46803945,375259191,28984569,15480087,1781986,8782923,,3439675,58469240,,78837146,,25472286,104309432,162778672,193696886,212480519,375259191,,39768805,13526218,270849,892692,0.067,,,696051848,1025282467,1721334315,1305285408,416048907,373746237,42302670,11606515,53909185,-235019,54144204,0.207451,43138647,285497173,,
2018,761991,310015,MORRISTOWN MEDICAL CENTER,100 MADISON AVE,MORRISTOWN,NJ,07960-6136,MORRIS,35084,U,STH,1,2,1/1/2018,12/31/2018,5149.53,195.18,,76675,7383,187734,628,229220,,13508,1495,41066,707,,69575,5047,150709,540,197100,,13508,1495,41066,10698812,56705726,20893730,34548394,580562446,824970363,77802001,979768767,3246169043,2338885488,5585054531,112311381,,580562446,2010892,76537,3655988,-2512769971,,,435179790,-265876456,5931678,10671315,,1188654240,22314774,1426297,900314050,,,411724232,,,565903595,1368726024,79408602,1448134626,3202692461,65690429,,14434141,13526481,,80923236,174574287,917109781,,,314766246,1231876027,1406450314,1796242147,1796242147,3202692461,,143348232,51596323,5183373,1388980,0.0285,40489744,23887336,3269878855,2469482461,5739361316,4442801383,1296559933,1405532809,-108972876,-34179762,-143152638,,-143152638,0.175427,63907852,432547665,8959941,60662944
2018,761996,340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S. 17TH ST,WILMINGTON,NC,28402,NEW HANOVER,48900,R,STH,1,9,10/1/2017,9/30/2018,5224.62,72.84,,76049,36342,188101,622,226931,,15546,6869,37232,738,,69805,20655,151720,514,187566,,15546,6869,37232,22167513,91587004,45221712,45552321,350366905,637962707,21911833,825695385,1636810968,1770569892,3407380860,90723958,,350366905,5849262,,1129984,107924666,72917758,,348051250,-230765922,28708375,16485203,-16684,361480815,16919018,18802803,385029569,185991898,3315935,362342161,88636165,,538430110,576593063,71229802,647822865,1547733790,59369731,62480278,,,1693744,24225737,160838360,,446005914,,,446005914,606844274,940889514,940889514,1547733788,,,146371560,3520051,4621682,0.1263,34683394,6970507,1640125729,1851182872,3491308601,2487990588,1003318013,971271175,32046838,49036696,81083534,1186047,79897487,0.242326,60784583,386674257,625931,3947326
2018,761999,380040,ST. CHARLES MED CTR-REDMOND,1253 NORTH CANAL BOULEVARD,REDMOND,OR,97756-,DESCHUTES,13460,R,STH,1,2,1/1/2018,12/31/2018,413.69,,,3376,1955,9009,48,17520,,915,686,2750,48,,2854,1505,7025,42,15330,,915,686,2750,2899410,562635,3116265,13260067,41272529,38848414,2199435,67920622,71989178,98246891,170236069,7528144,,41272529,983164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5843738,1775485,263174,228577,0.12,,,103491810,90883087,194374897,118470814,75904083,80120943,-4216860,22301601,18084741,-6793712,24878453,0.398979,7502277,44407899,,
2018,762000,390174,THOMAS JEFFERSON UNIV. HOSPITAL,111 SOUTH 11TH STREET,PHILADELPHIA,PA,19107,PHILADELPHIA,37964,U,STH,1,2,7/1/2018,6/30/2019,6324.18,665.7,,66832,9909,214333,832,303036,,11454,1227,37680,883,,55518,7276,170943,681,247909,,11454,1227,37680,13308969,49285788,24620628,89974521,507082041,1303089016,79506139,1353257759,3781395183,2494183345,6275578528,109852901,,492986345,8890622,,14349638,247593214,341391687,,224393767,,32295978,,8500786,923565841,26196850,863021,611854190,55877397,,808019408,,,571624591,219612577,166153084,385765661,1880956093,93901338,22896422,,2499744,,72286255,191583759,,495519150,,169951937,665471087,857054846,1023901247,1023901247,1880956093,,35821982,114844216,10464607,6749846,0.1792,72334568,50150299,3781395183,2494183345,6275578528,4578972772,1696605756,1810171057,-113565301,113346173,-219128,,-219128,0.215639,145538995,1024255468,,
2018,762004,410008,SOUTH COUNTY HOSPITAL,100 KENYON AVENUE,WAKEFIELD,RI,2879,WASHINGTON,39300,U,STH,1,2,10/1/2017,9/30/2018,921.8,,,7744,183,19426,79,28835,,2304,50,5804,79,,7132,183,15976,71,25915,,2304,50,5804,468611,3480099,1581692,7429811,70083901,109220086,9591547,144988952,161320285,295282847,456603132,14486537,,70083901,1548957,,,11379159,24900352,,14925266,,3238290,3415373,,59171475,473121,2011225,62624034,3347711,44835272,65693917,,,65104574,,19968285,19968285,144244334,9099376,13552921,,3167003,,19686,30117674,,36100971,,28356531,64457502,94575176,49669158,49669158,144244334,,,21109180,244211,,,,,170171539,323394603,493566142,316819784,176746358,179303987,-2557629,14401864,11844235,,11844235,0.317538,3160752,39958881,,
2018,762005,410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE ROAD,WARWICK,RI,2886,KENT,39300,U,STH,1,2,10/1/2017,9/30/2018,2082.2,91.02,,17695,5439,62230,323,117895,,3989,596,14196,343,,16447,4943,56564,308,112420,,3989,596,14196,2030346,14499076,6122887,15347536,203278335,275232392,13149903,267769573,466014266,507281671,973295937,32431124,,203278335,3263668,218250,2156122,12487734,,,59123947,-19281995,,,6044258,61712642,90165,5128279,113261183,5749296,2258283,101744049,,,66567829,,95371773,95371773,223652244,41075233,,,236007,,12138195,54054488,,,,61731013,61731013,115785501,107866743,107866743,223652244,,,35976227,739249,1400375,0.1557,31436351,4893378,686175711,507340282,1193515993,777293060,416222933,486467781,-70244848,79395149,9150301,2449175,6701126,0.275116,45529900,179699308,,
2018,762008,440011,BLOUNT MEMORIAL HOSPITAL,907 E LAMAR ALEXANDER PKWY,MARYVILLE,TN,37804,BLOUNT,28940,R,STH,1,9,7/1/2018,6/30/2019,2027.02,,,16715,692,49933,193,70445,,3519,4,11177,279,,15234,12,44155,177,64605,,3519,4,11177,7464995,16004567,10562179,14878912,151425793,155943965,12605780,188586799,441926955,619361968,1061288923,30054452,,151193718,2037365,,,183138,125427943,,,-95603213,3857633,4054279,,37919780,12553960,2910313,172966271,2971798,15678942,153387097,,,109781071,109259157,8099088,117358245,265059096,4906988,11450576,-111,,,12834197,29191650,64128756,,,11165873,75294629,104486279,160572817,160572817,265059096,,6554131,20822600,214018,282665,0.0413,,,445117792,717465006,1162582798,874582013,288000785,307369758,-19368973,17501370,-1867603,,-1867603,0.177696,13604278,106468560,,
