Year,rpt_rec_num,Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Number of Beds + Total for all Subproviders,Hospital Total Days Title V For Adults & Peds,Hospital Total Days Title XVIII For Adults & Peds,Hospital Total Days Title XIX For Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds,Hospital Number of Beds For Adults & Peds,Hospital Total Bed Days Available For Adults & Peds,Hospital Total Discharges Title V For Adults & Peds,Hospital Total Discharges Title XVIII For Adults & Peds,Hospital Total Discharges Title XIX For Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor: Direct Patient Care,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Land,Land Improvements,Buildings,Leasehold Improvements,Fixed Equipment,Major Movable Equipment,Minor Equipment Depreciable,Health Information Technology Designated Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,DRG Amounts Before October 1,DRG Amounts After October 1,Outlier Payments For Discharges,Disproportionate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Less Contractual Allowance and Discounts on Patients' Accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,Net Revenue from Stand-Alone CHIP,Stand-Alone CHIP Charges
2021,766187,161344,WASHINGTON COUNTY HOSPITAL,400 EAST POLK STREET,WASHINGTON,IA,52353,WASHINGTON,26980,R,CAH,1,9,7/1/2021,6/30/2022,210.14,,,874,9,1658,22,8030,,175,42,347,22,,599,9,1261,22,8030,,175,42,347,6533,1050337,511372,511372,20997192,25159720,2168314,37067205,5397371,70969530,76366901,,,,,,,19448732,204483,,5189144,,1593527,369964,1392264,29188331,266720,1345406,31168595,1368425,,13830162,,,17694071,12788740,2794732,15583472,62465874,3933848,14091793,1015263,,1392264,1339859,21773027,,16000657,,687704,16688361,38461388,24004486,24004486,62465874,,,,,,,,,8492283,77334327,85826610,43486253,42340357,46156912,-3816555,12933108,9116553,1050337,8066216,0.485383,41165,73303,,
2021,766189,180001,ST ELIZABETH FT THOMAS,85 NORTH GRAND AVENUE,FT. THOMAS,KY,41075-1793,CAMPBELL,17140,U,STH,1,1,1/1/2021,12/31/2021,662.32,,,8808,359,30484,131,47815,,1690,67,6311,157,,7671,300,26313,113,41245,,1690,67,6311,1749122,3374485,2879953,2879953,51828008,69002824,10481369,140213096,221864537,200274465,422139002,13781305,,52999384,3692089,,,925165684,,,51402405,-36710326,4138289,162475,,944158527,1904929,2492927,79536838,,28908370,37702601,,757371,58186518,,977597,-910871317,91473728,4234928,15051875,79,,,19715975,39002857,,,,9413152,9413152,48416009,43057719,43057719,91473728,,11481619,3956715,,398695,0.1033,,,223276441,201165787,424442228,281549074,142893154,150846309,-7953155,5148949,-2804206,,-2804206,0.332149,20262841,86148823,,
2021,766190,180035,ST ELIZABETH HEALTHCARE,1 MEDICAL VILLAGE DRIVE,EDGEWOOD,KY,41017-3403,KENTON,17140,U,STH,1,1,1/1/2021,12/31/2021,4423.71,29.42,,36207,1738,144756,525,189425,,6593,445,28164,541,,32661,725,115130,440,158400,,6593,445,28164,8145172,14533738,12231632,12231632,399902820,790826421,50877213,719698980,1260578765,1390988338,2651567103,92533831,,399902820,12600412,,509653,-2241452918,70557197,,104657701,21301481,31874656,15042844,,-1982149717,15097615,31068024,581257343,,8355680,322452802,764217,33674300,546262267,,1896101147,4109599936,2673712486,72383243,77705022,,,1437095,98406005,249931365,,,,595735384,595735384,845666749,1828045737,1828045737,2673712486,,51038355,19242481,,2379006,0.1354,69323511,2082702,1264795190,1416560742,2681355932,1645309869,1036046063,1075870082,-39824019,399555681,359731662,,359731662,0.271424,110565146,441875506,,
2021,766191,180045,ST. ELIZABETH FLORENCE,4900 HOUSTON ROAD,FLORENCE,KY,41042-4824,BOONE,17140,U,STH,1,1,1/1/2021,12/31/2021,814.35,,,10688,872,37889,134,48910,,2156,154,8259,150,,9463,765,32824,116,42340,,2156,154,8259,2620927,6792757,4634494,4634494,64096175,81140179,11449792,167610179,303308921,273441529,576750450,16461750,,64096175,3454556,,,1194735895,,,76477530,-53068154,5383316,365524,2070462,1225964573,5736910,7169885,119166926,,20481830,57707568,,1054821,101259940,,1850303,-1087592786,239631727,5775237,12141862,,,,18627575,36544674,,1536119,,9712550,11248669,47793343,191838384,191838384,239631727,,14145440,4965626,,437644,0.0916,,,304884874,273672713,578557587,379445065,199112522,181395159,17717363,7769161,25486524,,25486524,0.290611,27311109,119545999,,
2021,766193,180087,TAYLOR REGIONAL HOSPITAL,1700 OLD LEBANON ROAD,CAMPBELLSVILLE,KY,42718-,TAYLOR,99918,R,STH,1,11,7/1/2021,6/30/2022,634.44,,,3125,40,8649,90,32850,,565,12,1676,90,,2506,5,6412,82,29930,,565,12,1676,127305,4257573,1375368,1375368,41274209,62192104,4240030,81565211,43130870,240871674,284002544,7117150,,41321787,4481564,,,12119986,470449,159505,59178122,-49029547,2340984,1801864,,27996754,535241,2870782,66767897,,,40942856,,,30318333,4699481,47567343,52266824,110581911,4989462,5032380,,4499233,174,3851173,18372422,,5904933,,15383787,21288720,39661142,70920769,70920769,110581911,,1296884,3306217,,246036,0.2138,,,41734189,263013778,304747967,214356578,90391389,103466313,-13074924,8102225,-4972699,6154518,-11127217,0.287199,13644794,57911919,,
2021,766198,201307,MILLINOCKET REGIONAL HOSPITAL,200 SOMERSET STREET,MILLINOCKET,ME,04462-,PENOBSCOT,12620,R,CAH,1,2,7/1/2021,6/30/2022,171.07,,,941,297,2739,25,9125,,168,74,579,25,,637,224,1927,25,9125,,168,74,579,212552,533358,461302,557134,14498249,16769427,612479,25603875,7162735,41303959,48466694,,,,,,,5076034,,149059,2591308,,742139,357282,297618,9234100,85864,881978,4594248,7705286,2522977,7124204,,,5326259,2852798,687141,3539939,18100298,1590810,240449,1010042,417202,279973,1812848,5351324,,3037640,,480000,3517640,8868964,9231334,9231334,18100298,,,,,,,,,7945521,45602165,53547686,24023924,29523762,31258821,-1735059,2216708,481649,,481649,0.528278,3085030,6021189,,
2021,766200,210003,PRINCE GEORGES HOSPITAL CENTER  INC,7300 VAN DUSEN ROAD,LAUREL,MD,20707,PRINCE GEORGES,47894,U,STH,1,2,7/1/2021,6/30/2022,1437.16,52.73,,22017,7600,74995,269,98185,,2846,1052,10682,269,,18083,3884,58624,209,76285,,2846,1052,10682,,,,,116304761,309007587,32949664,333773009,345226245,146664043,491890288,44789795,,116352461,16488298,,1298040,,,,62308000,,7130000,,,69438000,38633000,1276000,397135000,82028000,27975000,303103000,6924000,,533067000,87345000,40140000,127485000,729990000,128238000,23746000,,4170000,,18557000,174711000,,202733000,,6201000,208934000,383645000,346345000,346345000,729990000,,20017770,62212681,,,0.2507,1577,7629670,345226245,150367281,495593526,82863619,412729907,425312348,-12582441,20086673,7504232,53311108,-45806876,0.678552,,,,
2021,766201,210035,CIVISTA MEDICAL CENTER,5 GARRET AVENUE,LA PLATA,MD,20646,CHARLES,47894,U,STH,1,2,7/1/2021,6/30/2022,599.49,,,13590,1054,27635,93,33945,,2510,206,5475,93,,12550,683,24216,83,30295,,2510,206,5475,,,,,46191569,107611954,8746393,134797806,98594700,77401087,175995787,10627640,,46191569,18369819,,,11549000,,,16004000,,1813000,1031000,,30397000,,2232000,76427000,,14290000,20785000,,,78342000,34219000,22361000,56580000,165319000,5829000,8393000,,861000,,27132000,42215000,,41933000,,1606000,43539000,85754000,79565000,79565000,165319000,,10168383,31602036,,,0.0727,,,98661734,79740634,178402368,26301147,152101221,155352523,-3251302,2302039,-949263,4980261,-5929524,0.765915,,,,
2021,766223,291302,WILLIAM BEE RIRIE HOSPITAL,1500 AVENUE G,ELY,NV,89301,,99929,R,CAH,1,11,7/1/2021,6/30/2022,113.24,,,725,114,1397,25,9125,,157,26,327,25,,696,104,1263,25,9125,,157,26,327,13609,2093670,1154572,1154572,15501579,16838807,1282336,32028968,8999051,46833950,55833001,,,,,,,10706636,,,7108346,,1171388,27587,,19013957,442323,15700,20124903,,,13950281,,,10880291,18121871,,18121871,48016119,522053,1667172,,,4181030,,6370255,,,,14691528,14691528,21061783,26954336,26954336,48016119,,,,,,,,,9836027,50672505,60508532,28242958,32265574,34434056,-2168482,8254412,6085930,,6085930,0.573657,4732415,11278998,,
2021,766233,390179,THE CHESTER COUNTY HOSPITAL,701 E. MARSHALL STREET,WEST CHESTER,PA,19380-,CHESTER,33874,U,STH,1,2,7/1/2021,6/30/2022,1994.27,,,23946,3329,74349,309,112785,,5334,1078,23778,309,,21456,1973,60964,271,98915,,5334,1078,23778,3909825,8802491,6107108,22691681,172757562,309859176,25041919,460393920,814653599,1073726978,1888380577,57877243,,172757562,8186585,,,-46239187,,,55410214,,,,18352038,27624295,10776981,127100,419790993,195939,13968637,261947454,,,427674668,21348476,37381914,58730390,514029353,2018189,36768944,,,,9293102,48080235,349852852,,,31275183,381128035,429208270,84821083,84821083,514029353,,17794630,,,246011,0.0553,7867049,,816691935,1121402917,1938094852,1510158156,427936696,484163663,-56226967,29467266,-26759701,,-26759701,0.243804,34807067,209802836,,
2021,766260,534001,WYOMING STATE HOSPITAL,831 HIGHWAY 150 SOUTH,EVANSTON,WY,82930,UINTA,99953,R,PH,4,10,7/1/2021,6/30/2022,,,,270,,21027,73,26645,,14,,72,73,,270,,21027,73,26645,,14,,72,,,,,26574667,5832649,2644032,34357959,34399999,,34399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34400000,,34400000,,34400000,32407316,1992684,,1992684,,1992684,,,,,
2021,766267,10113,MOBILE INFIRMARY MEDICAL CENTER,FIVE MOBILE INFIRMARY CIRCLE,MOBILE,AL,36652-,MOBILE,33660,U,STH,1,2,4/1/2021,3/31/2022,1919.8,3.08,,30118,43402,146209,596,217540,,4482,3239,22575,654,,25062,43402,122827,532,194180,,4482,3239,22575,3127904,41729346,19255428,20087838,153049338,353804712,18791641,494290765,792158289,473863894,1266022183,30393041,,152321843,3351937,,,24504410,200632733,,124399073,-67835252,5190177,,83101381,369992522,499727,4102551,165593752,5275753,2384482,211404690,,,81287364,,151597264,151597264,602877150,29191072,,,,,7771071,36962143,,,,133415372,133415372,170377515,432499635,432499635,602877150,,24663485,22523450,,2662523,0.2257,78351512,133586,811419186,444865007,1256284193,832449553,423834640,506854050,-83019410,8920812,-74098598,429,-74099027,0.390428,20073982,112265064,,
2021,766268,10129,NORTH BALDWIN INFIRMARY,1815 HAND AVENUE,BAY MINETTE,AL,36507,BALDWIN,19300,U,STH,1,2,4/1/2021,3/31/2022,176.9,,,1262,2083,6255,25,9125,,310,662,2069,48,,988,2083,4612,21,7665,,310,662,2069,459336,3195277,1960449,1960449,17188299,36627645,3019605,56471827,40248963,78954600,119203563,2775535,,17188299,,,,-263614,,,11396297,-6468188,715906,,-44573075,-39192674,162625,160785,29765277,,611769,22998563,,,15367385,,2077631,2077631,-21747658,1930954,,,423354,,,2354308,,,,32820060,32820060,35174368,-56922026,-56922026,-21747658,,1165773,1074619,,67212,0.12,,,29435398,68992520,98427918,64491712,33936206,53815946,-19879740,-282129,-20161869,,-20161869,0.473743,2697012,13983630,,
2021,766269,30105,BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,38060,R,STH,1,2,1/1/2021,12/31/2021,389.41,2.84,,7934,1697,22718,108,39420,,1745,427,4942,108,,6539,1685,18165,64,23360,,1745,427,4942,968647,1335710,1199792,4812208,32143733,104870085,,132201993,552700570,274180195,826880765,6388733,,32143733,8171857,,,,,,40059033,-20507481,4291613,,61788,23951788,2006250,222310,42346318,222087,28086899,63789438,,,26568116,,5342891,5342891,55862795,661635,2009870,,487253,148836,1192915,4500509,,21036822,,93227,21130049,25630558,30232237,30232237,55862795,,25255621,6640932,,,,24187261,,556565051,275587951,832153002,666603559,165549443,137013818,28535625,3533532,32069157,,32069157,0.15988,5739130,62769747,,
2021,766272,41302,DARDANELLE HOSPITAL,300 NORTH THIRD,DARDANELLE,AR,72834,YELL,99904,R,CAH,1,2,7/1/2021,12/31/2021,94.4,,,393,212,852,25,4600,,41,9,145,35,,141,59,318,25,4600,,41,9,145,46673,319887,167015,167015,3421311,5016889,115690,8437185,7926728,14216930,22143658,,,,,,,1302539,,,5729646,-4597238,30394,,,5165216,,20893,78985,37063,,339067,,,84218,,,,5249434,357544,-88516,,,,7201375,7470403,,4650245,,,4650245,12120648,-6871214,-6871214,5249434,,,,,,,,,8046431,14338278,22384709,15617808,6766901,8438200,-1671299,1941496,270197,,270197,0.38102,896177,2211767,,
2021,766273,41313,OZARK HEALTH  INC,HIGHWAY 65,CLINTON,AR,72031-,VAN BUREN,99904,R,CAH,1,2,7/1/2021,6/30/2022,194.7,,,1825,33,4133,25,9125,,164,17,335,143,,653,33,1203,25,9125,,164,17,335,245930,1085661,714570,1299035,14967044,17599144,1385561,30269404,17372643,50794392,68167035,,,,,,,10598088,,,5819986,-3559416,680947,240076,279353,15926966,,,,,,42135640,,,12658526,,302988,302988,28888480,897342,1538602,393569,420915,,197691,6590544,,2336284,,,2336284,8926828,19961652,19961652,28888480,,,,,,,,,17273669,53960257,71233926,40844178,30389748,32566188,-2176440,3166706,990266,,990266,0.444048,1519646,4738477,,
2021,766290,180049,BAPTIST HEALTH RICHMOND,801 EASTERN BYPASS,RICHMOND,KY,40476-2603,MADISON,99918,R,STH,1,2,9/1/2021,8/31/2022,457.49,,,3414,166,14713,50,18250,,706,66,3698,50,,2904,84,11451,42,15330,,706,66,3698,780596,6302857,1748648,2623281,34439069,95248964,3300939,108893588,150832567,662640122,813472689,9500207,,34471717,7132515,,,225690,4260368,,111529819,-93420489,4204595,,29989540,56789523,1094094,499100,33779190,,1799693,25159385,,,30518820,,663601,663601,87971944,2243578,,,,,2059340,4302918,,,,27972083,27972083,32275001,55696943,55696943,87971944,,758191,5799892,,392338,0.2393,,,150832567,662640123,813472690,687173095,126299595,137283411,-10983816,10638654,-345162,,-345162,0.133863,25409728,196352695,,
2021,766305,241309,PINE MEDICAL CENTER,109 COURT AVENUE SOUTH,SANDSTONE,MN,55072,PINE,99924,R,CAH,1,2,7/1/2021,6/30/2022,67.36,,,532,31,1164,9,3285,,76,5,201,9,,344,31,796,9,3285,,76,5,201,273023,4108138,2526030,3859875,6481481,13247557,872941,18766346,4231713,29843516,34075229,,,,,,,904482,1778489,,2395678,,936077,54021,182245,6431341,,18795,17945494,,,6093770,,,17478187,7070097,1520406,8590503,32500031,294904,419990,,935867,,279563,4269272,16406779,,,1322806,17729585,21998857,10501174,10501174,32500031,,,,,,,,,4834354,32937351,37771705,17213474,20558231,19729038,829193,-138990,690203,227,689976,0.550733,2781874,7473165,,
2021,766314,271346,ROUNDUP MEMORIAL HEALTHCARE,1202 3RD STREET WEST,ROUNDUP,MT,59072,MUSSELLSHELL,99927,R,CAH,1,2,7/1/2021,6/30/2022,72.22,,,819,51,6311,25,9125,,45,9,95,25,,152,51,354,25,9125,,45,9,95,37469,562208,469262,471106,4793758,7507803,781921,11708721,4167916,10961980,15129896,,,,,,,543803,5605007,,3435271,-1181915,170554,191980,,9004183,,,8726565,,,7588497,,,5981431,,146787,146787,15132401,359751,297651,,2681,,,934032,878752,,,,878752,1812784,13319617,13319617,15132401,,,,,,,,,4433402,11612607,16046009,4260479,11785530,12301561,-516031,2900378,2384347,,2384347,0.77388,3417019,3866736,23392,32610
2021,766320,351310,SAKAKAWEA MEDICAL CENTER,510 J8TH AVE NE,HAZEN,ND,58545,MERCER,99935,R,CAH,1,2,7/1/2021,6/30/2022,92.61,,,785,,1285,13,4745,,96,,137,13,,339,,500,13,4745,,96,,137,73349,311478,296087,453685,7338042,9558458,2384693,13563599,2900369,14493574,17393943,,,,,,,15032281,,,1372744,,394630,134708,,17134363,,1687598,27270793,,,7600245,,,21405778,570484,2129648,2700132,41240273,204640,743395,76084,939060,,,1963179,,23083835,,,23083835,25047014,16193259,16193259,41240273,,,,,,,,,3825716,15265799,19091515,3097106,15994409,16896500,-902091,1530115,628024,,628024,0.779789,227297,493589,,
2021,766321,351331,TOWNER COUNTY MEDICAL CENTER,HWY 281 NORTH,CANDO,ND,58324-0688,TOWNER,99935,R,CAH,1,2,7/1/2021,6/30/2022,53.83,,,742,9,908,20,7300,,88,5,112,51,,228,9,286,20,7300,,88,5,112,6659,57172,31110,31110,5625424,6694980,81784,11039754,4393335,12952844,17346179,,,,,,,6254743,18144,,1450094,,370673,125607,,8219261,,,7836417,,,1686969,,572156,1904832,,148800,148800,10272893,1287967,737748,91099,367021,,100000,2583835,,,,165357,165357,2749192,7523701,7523701,10272893,,,,,,,,,4392981,14542156,18935137,6836923,12098214,12320404,-222190,3515725,3293535,,3293535,0.636437,419968,612799,,
2021,766322,360076,ATRIUM MEDICAL CENTER,ONE MEDICAL CENTER DRIVE,FRANKLIN,OH,45005-1006,WARREN,17140,U,STH,1,2,1/1/2021,12/31/2021,892.83,,,8078,1896,34194,246,89790,,1996,189,8527,266,,6898,756,27492,218,79570,,1996,189,8527,1376749,20051871,5745130,13335082,68923173,142393691,10594455,215543737,502465686,521546381,1024012067,15829518,,68866166,8214853,,,9558531,,,157463622,-118500189,2110347,3653492,,54481260,24729765,13497801,242172316,923922,,108652803,,11919231,156578492,138988561,13974765,152963326,364023078,9959514,4964009,3549008,2191753,,31151880,51816164,,,,252806916,252806916,304623080,59268658,59399998,364023078,,14558485,5777265,,708192,0.1393,,,502693980,521985197,1024679177,776313571,248365606,211316864,37048742,24641469,61690211,954253,60735958,0.210489,28622250,192949760,,
2021,766327,381307,HARNEY DISTRICT HOSPITAL,557 W. WASHINGTON,BURNS,OR,97720-,HARNEY,99938,R,CAH,1,11,7/1/2021,6/30/2022,147.52,,,983,52,1704,22,8030,,146,14,350,22,,502,24,929,20,7300,,146,14,350,319034,1906567,1577812,4543734,14304142,17243846,1078588,29141086,7641363,32278075,39919438,,,,,,,-462262,16857709,,4338523,,184535,288118,103934,21506629,230072,,24119382,,,8181793,,,10354050,299216,6525659,6824875,38685554,748193,1529612,199636,681338,,46606,4802718,11627960,12106974,,10226205,33961139,38763857,121697,121697,38885554,,,,,,,,,8375002,35034760,43409762,16140441,27269321,31547988,-4278667,3733039,-545628,97681,-643309,0.729997,3291589,8571968,,
2021,766329,390063,UPMC HAMOT,201 STATE STREET,ERIE,PA,16550,ERIE,21500,R,STH,1,2,7/1/2021,6/30/2022,2027.03,56.04,,26012,5563,110714,456,157430,,4321,295,18014,456,,24007,1998,86078,355,125310,,4321,295,18014,3023385,19288999,5240929,5278670,158268204,370885532,25057083,405605838,2124508337,1736844033,3861352370,34451591,,132663474,28429641,15886,,23077,,35898718,360031778,-285107855,2463810,518550,,116482922,11170859,1564396,218665439,-1504593,87037679,108819675,,1078176,276089979,92268861,,92268861,484841762,5195029,,,168285,528856,29314198,35206368,,2680946,,29132243,31813189,67019557,355220097,417822205,484841762,,13910876,37473421,,1942326,0.1512,62941728,3459962,2136816444,1717768877,3854585321,3349134762,505450559,529153736,-23703177,18924289,-4778888,,-4778888,0.105042,67708375,676630414,186312,2099795
2021,766333,392033,GOOD SHEPHERD SPECIALTY HOSPITAL,2445 SHOENERSVILLE ROAD,BETHLEHEM,PA,18017-7384,LEHIGH,10900,U,LTCH,2,2,7/1/2021,6/30/2022,71.17,,,3945,75,8152,32,11680,,130,4,273,32,,3945,75,8152,32,11680,,130,4,273,,,,,5975614,12675719,806336,15188026,53102354,18442,53120796,,,,,,,,,,8084997,-5809251,,78401,9360546,11714693,,,,190277,,4352238,,,1115662,,,,12830355,168858,171583,,578023,,-51320,867144,,97199,,,97199,964343,11866012,11866012,12830355,,,,,,,,,53102354,18442,53120796,37953078,15167718,18630769,-3463051,113055,-3349996,,-3349996,,,,,
2021,766336,394027,FAIRMOUNT HOSPITAL,361 FAIRTHORNE AVE,PHILADELPHIA,PA,19128,PHILADELPHIA,37964,U,PH,4,4,7/1/2021,6/30/2022,382.9,,,3778,774,54611,172,62780,,262,87,3835,172,,3778,774,54611,172,62780,,262,87,3835,,,18565,18565,27990224,25391847,797790,36916782,124977574,2571984,127549558,,,,,,,-124100,,,10259475,,43333,277485,82594866,93051059,630000,,19235781,,,4722460,,,10849148,,1155441,1155441,105055648,926150,2621566,,,,534207,-36391164,,,,,,-36391164,141446812,141446812,105055648,,,,,,,,,124977574,2571984,127549558,82474569,45074989,45299944,-224955,1236471,1011516,,1011516,0.235756,,,,
2021,766363,10024,JACKSON HOSPITAL AND CLINIC  INC,1725 PINE STREET,MONTGOMERY,AL,36106-1109,MONTGOMERY,33860,R,STH,1,2,1/1/2021,12/31/2021,1566.79,,,15530,11066,69733,278,101470,,2434,1918,11741,278,,13204,8213,60654,236,86140,,2434,1918,11741,8670016,13157316,11354123,12856915,127416981,174727141,7298476,231124236,605042215,577612221,1182654436,17803294,,127416981,15387868,,,6206174,,886581,188906261,-140620272,9366604,1678253,2008714,70806789,5792361,1677572,101376535,,37316477,102432941,,,67035558,67423801,30210948,97634749,235477096,28658204,10846301,3104897,77849273,1552188,-58906,121951957,,,,,,121951957,113525139,113525139,235477096,,20280915,6491865,,910944,0.1361,34797618,,610403655,649231577,1259635232,988804708,270830524,302144122,-31313598,33374128,2060530,,2060530,0.195428,9851345,128148510,,
2021,766364,11306,TANNER MEDICAL CENTER ALABAMA  INC.,1032 MAIN STREET SOUTH,WEDOWEE,AL,36278,,99901,R,CAH,1,2,7/1/2021,6/30/2022,85.12,,,621,131,1519,15,5475,,86,44,282,15,,303,131,1009,15,5475,,86,44,282,1547226,146816,1605046,1605046,8083203,7859025,1835460,18712608,4554399,37697463,42251862,,,,,,,6538940,,,11587690,-10102519,223298,,929245,6281276,,,32813052,,,,,,21333091,,317203,317203,27931570,538503,347881,,45696,3276752,,23328144,,,,276285,276285,23604429,4327141,4327141,27931570,,,,,,,,,6375799,36055588,42431387,29266914,13164473,15942228,-2777755,2148942,-628813,401,-629214,0.442882,806585,5444004,,
2021,766366,40002,JOHNSON REGIONAL MEDICAL CENTER,1100 POPLAR,CLARKSVILLE,AR,72830-,JOHNSON,99904,R,STH,1,2,1/1/2021,12/31/2021,277.18,,287,1390,915,5229,59,21535,212,333,280,1470,90,23,1101,874,4080,51,18615,212,333,280,1470,296680,1960933,1109236,1109236,19144713,19986772,2332634,30263337,21533250,50469786,72003036,2236545,,19144713,179483,,,27485402,,,4478790,,1318534,571192,916439,34770357,499069,1904010,29150880,,13531673,22728195,,,20264688,1159211,,1159211,56194256,1141428,5683841,,,,865518,7690787,,18443109,,,18443109,26133896,30060360,30060360,56194256,,1840071,545165,,114015,0.1912,,,22081834,56723775,78805609,45366067,33439542,39113031,-5673489,10496149,4822660,,4822660,0.420306,1905364,10592762,,
2021,766368,40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,99904,R,STH,1,2,1/1/2021,12/31/2021,1370.24,,855,12938,3267,35732,169,61685,465,3163,994,9530,223,35,9897,2906,28949,152,55480,465,3163,994,9530,1237163,6918047,3278579,5534076,109502441,169674335,4846672,207283949,272853379,432649059,705502438,19149685,155084,109502441,1908514,,,44431313,,,23732242,,10487533,2369135,364885,85354763,8648150,,86037220,,151130951,,,,73251587,78249498,4973151,83222649,241828999,12301365,16976083,,,,49252255,78529703,,47728836,,2898429,50627265,129156968,112672031,112672031,241828999,,21274565,7871441,,828476,0.1137,,,276722904,485156294,761879198,496784812,265094386,271447681,-6353295,20538162,14184867,68131,14116736,0.29381,6372325,51310581,,
2021,766369,40029,CONWAY REGIONAL MEDICAL CENTER  INC,2302 COLLEGE AVENUE,CONWAY,AR,72034,FAULKNER,30780,U,STH,1,2,1/1/2021,12/31/2021,1305.48,5.79,1638,14487,4914,40985,139,50735,907,2592,1123,8333,150,1,11975,4351,30824,122,44530,907,2592,1123,8333,861303,9466956,2902647,2902647,104003234,135099606,11119081,172980473,386266015,506759775,893025790,15645545,,104003234,4226026,,213830,30042984,2233976,,33146783,,3851614,2022942,,75711072,6481325,,154467980,17403241,,118247786,,,113603373,90614572,5281576,95896148,285210593,12848906,14045641,,3563515,,14192609,48656207,,71703798,,5706517,77410315,126066522,159144071,159144071,285210593,,19365991,5719242,,941951,0.1502,12292170,585364,403964777,511522841,915487618,684096950,231390668,246866241,-15475573,27283700,11808127,,11808127,0.193702,8763032,76453210,,
2021,766370,50118,DOCTORS HOSPITAL OF MANTECA,1205 E. NORTH ST.,MANTECA,CA,95336,SAN JOAQUIN,44700,U,STH,1,4,6/1/2021,5/31/2022,325.3,,,4510,1271,15623,73,26645,,809,221,3324,73,,3978,991,12811,65,23725,,809,221,3324,1154414,4783325,1652978,11491724,41951600,66549034,2914139,97826892,601834500,666197237,1268031737,10391222,,41951600,2832167,,,1100,,,81071189,-59571066,2098863,424526,19843186,43867798,1662782,1116425,34651541,5559136,10512105,29881100,,10541664,25663578,,5615401,5615401,75146777,3812583,948243,2189463,,,6131300,19046431,986644,,,629495,1616139,20662570,54484207,54484207,75146777,,3986114,6791588,,323332,0.12,8109981,,605000248,660288869,1265289117,1149682998,115606119,108507712,7098407,-1303165,5795242,,5795242,0.077149,20032238,443664786,,
2021,766373,50139,KFH - DOWNEY,9400 ROSECRANS AVENUE,BELLFLOWER,CA,90706-,LOS ANGELES,31084,R,STH,1,2,1/1/2021,12/31/2021,1634.44,6.36,,1891,3723,72198,352,128480,,388,263,15926,352,,1415,2183,50004,265,96725,,388,263,15926,2854060,3751088,3891086,43222880,212205239,565525687,52127800,746423875,1212039113,1487899559,2699938672,119479370,,232178192,118160825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3724370,1586081,,174050,0.1311,69047984,55510,1212039113,1487899559,2699938672,1841176259,858762413,777506797,81255616,2747209,84002825,,84002825,0.27646,42667489,295887952,106500,1101787
