Year,rpt_rec_num,Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Number of Beds + Total for all Subproviders,Hospital Total Days Title V For Adults & Peds,Hospital Total Days Title XVIII For Adults & Peds,Hospital Total Days Title XIX For Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds,Hospital Number of Beds For Adults & Peds,Hospital Total Bed Days Available For Adults & Peds,Hospital Total Discharges Title V For Adults & Peds,Hospital Total Discharges Title XVIII For Adults & Peds,Hospital Total Discharges Title XIX For Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor: Direct Patient Care,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Land,Land Improvements,Buildings,Leasehold Improvements,Fixed Equipment,Major Movable Equipment,Minor Equipment Depreciable,Health Information Technology Designated Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,DRG Amounts Before October 1,DRG Amounts After October 1,Outlier Payments For Discharges,Disproportionate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Less Contractual Allowance and Discounts on Patients' Accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,Net Revenue from Stand-Alone CHIP,Stand-Alone CHIP Charges
2019,666113,341307,PENDER MEMORIAL HOSPITAL,507 E. FREMONT ST,BURGAW,NC,28425-,PENDER,48900,U,CAH,1,9,10/1/2018,9/30/2019,129.98,,,2688,95,4186,25,9125,,176,31,356,68,,627,95,1229,25,9125,,176,31,356,293491,4877367,2281133,3305639,7985574,19540015,2222,23998897,13635358,44321047,57956405,,,,,,,11949448,,,9087449,-5801945,441334,326922,,21429191,42149,266088,6333282,9622680,712840,10733164,,,8938420,,706554,706554,31074165,1225551,752652,294847,,3803,1919670,4196523,,90650,,3247437,3338087,7534610,23539555,23539555,31074165,,,,,,,,,13584088,44464768,58048856,40340831,17708025,27535407,-9827382,9814243,-13139,-9818,-3321,0.414085,1940550,7705681,,
2019,666115,341317,LIFEBRITE COMMUNITY HOPITAL OF STOK,1570 NC 8 & 89 HWY N,DANBURY,NC,27016,STOKES,49180,U,CAH,1,4,10/1/2018,9/30/2019,98.4,,,721,47,1830,25,9125,,56,19,194,65,,221,47,657,25,9125,,56,19,194,27340,6553692,2923166,2923166,7146030,7469048,214226,13679658,8758263,22176698,30934961,,,,,,,302489,,,17425401,-82658264,119256,52978,141449,10681765,,,,,,1074943,,,497919,,334478,334478,11514162,1506964,209465,306144,,,153504,6872095,,,,,,6872095,4642067,4642067,11514162,,,,,,,,,9719046,21215915,30934961,16503895,14431066,14615078,-184012,872661,688649,,688649,0.442207,1231805,2620863,,
2019,666117,341323,CHARLES A. CANNON MEMORIAL HOSPITAL,434 HOSPITAL DRIVE,LINVILLE,NC,28646-,AVERY,99934,R,CAH,1,2,10/1/2018,9/30/2019,125.54,,,761,110,1678,21,7665,,213,26,415,31,,667,110,1321,21,7665,,213,26,415,258225,3747804,1938947,2326694,9221754,14030546,1859148,21076457,13074626,33073417,46148043,,,,,,,486785,,,2919445,,640662,171491,450000,4745006,,,15643018,,,,,,15643018,,-4200416,-4200416,16187608,824571,,,792323,,552631,2169525,4249059,,,71000,4320059,6489584,9698024,9698024,16187608,,,,,,,,,14525962,34978692,49504654,30262071,19242583,23252300,-4009717,2121776,-1887941,,-1887941,0.456714,1339555,3782021,,
2019,666125,421303,WILLIAMSBURG REGIONAL HOSPITAL,WILLIAMSBURG REGIONAL HOSPITAL,KINGSTREE,SC,29556,WILLIAMSBURG,99942,R,CAH,1,2,10/1/2018,9/30/2019,171.67,,,1199,72,2409,25,9125,,195,12,609,25,,674,31,1352,21,7665,,195,12,609,1935914,3018045,3193496,3751117,10577488,14175522,603746,18842006,11128212,33017038,44145250,,,,,,,232354,,,9968746,-6066735,472388,404028,346227,5554263,445790,677107,5898131,124294,445003,7466864,,,5605627,9277732,,9277732,20437622,3489357,861247,,,,745281,5095885,,6735000,,2714212,9449212,14545097,5892525,5892525,20437622,,,,,,,,,11308718,39739191,51047909,34398491,16649418,24753010,-8103592,1460766,-6642826,168445,-6811271,0.426818,1339775,6137958,,
2019,666153,511306,ROANE GENERAL HOSPITAL,200 HOSPITAL DRIVE,SPENCER,WV,25276-1060,ROANE,99951,R,CAH,1,2,10/1/2018,9/30/2019,190.35,,,1341,7,2746,25,9125,,97,3,181,69,,286,7,545,25,9125,,97,3,181,211930,3081621,1446447,1455369,17472501,21392094,1209692,35389492,12138514,73535389,85673903,,,,,,,3469005,3144324,,4763551,,548588,137144,,12288911,320811,54163,7591337,,5323511,16779371,,,11195240,,3169058,3169058,26653209,1188122,2462615,,492559,39305,,8938687,,1839504,,1494607,3334111,12272798,14380411,14380411,26653209,,,,,,,,,12176895,74225155,86402050,48033627,38368423,38864595,-496172,2548214,2052042,,2052042,0.413072,12393507,23225474,121991,316925
2019,666184,221300,MARTHAS VINEYARD HOSPITAL,ONE HOSPITAL ROAD,OAK BLUFFS,MA,2557,DUKES,99922,R,CAH,9,2,10/1/2018,9/30/2019,381.56,,,3452,628,5326,25,9125,,532,124,981,25,,1717,440,3069,25,9125,,532,124,981,2647098,3260941,4131535,4131535,42388347,52251726,6484298,72209348,22758914,131065917,153824831,,,42388347,3477709,,,40011345,3,,7061442,,875577,914738,,49275522,2308333,748177,88846349,,,17354649,,,55315672,,616235,616235,105207429,1420417,3846198,,,,16285743,21575639,,,,10669325,10669325,32244964,72962465,72962465,105207429,,,,,,,,,23283966,155955239,179239205,83703382,95535823,94640073,895750,6711287,7607037,,7607037,0.469426,13821716,23617070,146471,246391
2019,666280,220162,DANA-FARBER CANCER INSTITUTE,450 BROOKLINE AVE,BOSTON,MA,2215,SUFFOLK,14454,U,STH,3,2,10/1/2018,9/30/2019,5015.54,,,3828,249,10255,30,10950,,574,31,1568,30,,3828,249,10255,30,10950,,574,31,1568,,,,,483431823,1397342807,87761478,950870348,109881402,3351437433,3461318835,,,483431823,,,,165434989,,,157977191,-12724649,35392500,111811519,720851,551182464,7640445,,1502076389,,413200418,,,,1013328541,1414163360,148422801,1562586161,3127097166,130047267,,29969004,6101746,,49158582,334959352,,591230988,,256452558,847683546,1182642898,968782968,1944454268,3127097166,,,,,,,,,109756562,3576449188,3686205750,2422913247,1263292503,1880774624,-617482121,710985065,93502944,30521090,62981854,0.274713,,,,
2019,666394,170075,MERCY HOSPITAL  INC.,218 E. PACK,MOUNDRIDGE,KS,67107,MCPHERSON,99917,R,STH,1,1,10/1/2018,9/30/2019,35.57,,,1067,91,1459,21,7665,,164,,238,21,,564,,828,21,7665,,164,,238,49958,192067,213484,262003,1631607,1822633,119899,3418452,2110623,1631229,3741852,209955,,1631607,394497,,,406376,,,650088,-311724,163928,3909,5673,918250,35491,49619,2255756,,286762,1252503,,,717137,173015,29080,202095,1837482,65829,52052,16910,,,,134791,,25500,,,25500,160291,1677191,1677191,1837482,,,725651,,,,,,2097385,1644467,3741852,1280050,2461802,3454240,-992438,509573,-482865,,-482865,0.913572,70282,130040,,
2019,666439,341320,ALLEGHANY MEMORIAL HOSPITAL,233 DOCTORS STREET,SPARTA,NC,28675,ALLEGHANY,99934,R,CAH,1,2,10/1/2018,9/30/2019,82.98,,,546,6,818,25,9125,,141,2,210,25,,502,6,748,25,9125,,141,2,210,337345,1298514,940376,1416096,4479326,7339389,660239,10041755,2088525,18908183,20996708,,,,,,,590733,333096,,4366514,-2719688,293235,121752,500000,3483799,351517,1460715,6381998,,5728403,6226203,,,4011814,,366650,366650,7862263,3047258,435175,-33550,,,123709,3572592,,,,,,3572592,4289671,4289671,7862263,,,,,,,,,2399694,20629856,23029550,14049181,8980369,11818715,-2838346,2162804,-675542,,-675542,0.478254,815175,2738529,17476,49479
2019,666463,511320,JACKSON GENERAL HOSPITAL,PINNELL STREET,RIPLEY,WV,25271,JACKSON,99951,R,CAH,1,2,10/1/2018,9/30/2019,224.94,,,1960,17,2987,25,9125,,235,2,416,25,,878,17,1553,25,9125,,235,2,416,76125,4951913,1723941,1736958,14761021,15395904,599690,24762458,7457550,67219820,74677370,,,,,,,1057444,,,17748710,-12692190,294427,171791,62810,7356899,92189,370980,7687248,,,8860907,66750,,4472488,,,,11829387,1356968,2195687,,,,377196,3929851,,1893348,,929937,2823285,6753136,5076251,5076251,11829387,,,,,,,,,8298034,82986879,91284913,60940216,30344697,30156925,187772,742269,930041,,930041,0.331593,4466287,16453697,78001,274486
2019,666536,204005,SPRING HARBOR HOSPITAL,123 ANDOVER ROAD,WESTBROOK,ME,04092-,CUMBERLAND,38860,U,PH,4,2,10/1/2018,12/31/2018,77.86,1.18,,1385,2494,7271,100,9200,,97,116,542,100,,1385,2494,7271,100,9200,,97,116,542,,,,,14054495,9392845,470495,8794637,17570149,865143,18435292,,,,,,,3890801,13150917,,5082748,,,3820693,820793,26765952,1789767,986990,34134062,2435432,1344164,6806131,,125229,25526770,2826287,2609328,5435615,57728337,896215,4854134,,1096426,55013,12571349,19832712,,16847736,,405900,17253636,37086348,20641989,20641989,57728337,,,,,,,,,17565018,10629712,28194730,19586326,8608404,23447340,-14838936,,-14838936,,-14838936,,,,,
2019,666661,42011,ADVANCED CARE HOSPITAL OF WHITE CO.,1200 SOUTH MAIN STREET,SEARCY,AR,72143,WHITE,99904,R,LTCH,2,6,10/1/2018,9/30/2019,42.9,,,2075,87,3419,27,9855,,87,5,162,27,,2075,87,3419,27,9855,,87,5,162,,,,,2623748,2566510,58921,5081317,12787308,,12787308,,,,,,,518263,,,5302389,-4347030,125414,77607,,1685227,,,,,,985583,,,262783,,,,1948010,2131,119999,44589,269777,,153716,590212,,,,,,590212,1357798,1357798,1948010,,,,,,,,,12787308,,12787308,8617251,4170057,5190258,-1020201,2467147,1446946,,1446946,,,,,
2019,666718,301302,LITTLETON REGIONAL HEALTHCARE,600 ST. JOHNSBURY ROAD,LITTLETON,NH,03561-,GRAFTON,99930,R,CAH,1,2,10/1/2018,9/30/2019,433.74,,,2598,53,5385,25,9125,,640,26,1475,25,,1856,36,3553,21,7665,,640,26,1475,434417,4092768,2170314,4792370,43540364,55630383,4486268,63312754,32797409,114170744,146968153,,,,,,,291187,,,11060454,,2195332,4520285,254633,18321891,764443,3806523,42428399,1239569,14809598,37882049,,,38050941,44765838,,44765838,101138670,5149630,4050563,,1263501,,2661446,13125140,,23283793,,12359257,35643050,48768190,52370480,52370480,101138670,,,,,,,,,34283061,147624879,181907940,91847589,90060351,99170742,-9110391,1970077,-7140314,1180309,-8320623,0.430792,5842653,19649179,,
2019,667015,31309,SAGE MEMORIAL HOSPITAL,HIGHWAY 264,GANADO,AZ,86505,APACHE,99903,R,CAH,1,2,10/1/2018,9/30/2019,190.32,,,369,226,951,25,9125,,106,78,244,25,,369,226,707,25,9125,,106,78,244,,,,,11901402,24701045,931915,26343107,6229018,31711018,37940036,,,,,,,125446901,,,7009268,-4378272,385961,550591,,129077412,26000,33145,16629866,,,,12099762,,9389084,,,,138466496,86601,640256,,,,4492295,5219152,,,,,,5219152,133247344,133247344,138466496,,,,,,,,,6868861,38727266,45596127,21749353,23846774,36602447,-12755673,10090192,-2665481,,-2665481,0.694335,,,,
2019,667061,301307,MEMORIAL HOSPITAL,3073 WHITE MOUNTAIN HIGHWAY,NORTH CONWAY,NH,3860,CARROLL,99930,R,CAH,1,2,10/1/2018,9/30/2019,296.23,,,2038,31,4416,25,9125,,559,7,1199,70,,1739,18,3123,21,7665,,559,7,1199,417761,5135091,3312935,3523752,29061623,45714132,6817697,66502489,20230932,93565459,113796391,,,,,,,7451762,16318143,,8822176,,2422315,460318,528922,37600593,4545066,2993708,52663658,225397,3925099,25431680,,843538,32748875,,21037098,21037098,91386566,1361795,2252633,,15327321,136466,1763498,22527175,,,,23425499,23425499,45952674,45433892,45433892,91386566,,,,,,,,,21856571,103498548,125355119,53241607,72113512,74775755,-2662243,3206771,544528,,544528,0.584399,98888,529954,,
2019,667086,362007,EDEN SPRINGS HC CENTER,401 NORTH BROADWAY,GREEN SPRINGS,OH,44836,SANDUSKY,99936,R,LTCH,2,5,1/1/2019,2/7/2019,15,,,72,27,99,36,1368,,3,1,4,156,,72,27,99,36,1368,,3,1,4,,,,,620624,810185,57496,1323860,1346269,14163,1360432,,,,,,,24610,,,3802451,-2481017,25263,2500,,1373807,,,,,,6399,,,14226,,,119968,1508001,6558653,136457,,,,436465,7131575,,,,2510754,2510754,9642329,-8134328,-8134328,1508001,,,,,,,,,1040411,14163,1054574,124256,930318,1467809,-537491,89306,-448185,,-448185,,,,,
2019,667129,201302,LINCOLNHEALTH,6 ST. ANDREWS LANE,BOOTHBAY HARBOR,ME,04538-,LINCOLN,99920,R,CAH,1,2,1/1/2019,9/30/2019,344.48,,,3099,529,5589,25,7193,,543,125,1136,67,,2157,331,4146,21,5733,,543,125,1136,628591,4227920,2977811,2977811,19063403,47334912,2928832,56291014,28717927,70807148,99525075,,,,,,,516593,,301876,10412735,,3614370,,,26564704,2480754,5969317,62331861,630254,8840444,23550191,,,46779072,10589716,3039693,13629409,86973185,2232727,2536894,,,34686,6666651,15130694,,8219204,,2886115,11105319,26236013,60737172,60737172,86973185,,,,,,,,,32352187,78428430,110780617,42649903,68130714,68840798,-710084,3649711,2939627,,2939627,0.565596,6866646,8669962,,
2019,667338,31317,LA PAZ REGIONAL HOSPITAL,1200 MOJAVE RD.,PARKER,AZ,85344-,,99903,R,CAH,1,2,10/1/2018,9/30/2019,197.52,,,1876,436,3249,25,9125,,405,135,743,25,,1338,408,2499,22,8030,,405,135,743,84951,3978661,1309241,1801459,12272354,20375808,1412754,26120858,20855034,66227771,87082805,,,,,,,8387539,1541296,,3751217,,1022384,318565,240483,15626115,53474,134263,14351252,1166160,565189,15340698,,,12369149,,,,27995264,1328380,818046,,53302,,,2199728,,,,,,2199728,25795536,25795536,27995264,,,,,,,,,22029031,69014087,91043118,59845438,31197680,32648162,-1450482,2182002,731520,,731520,0.299954,4607000,17000000,,
2019,667473,452067,KPC PROMISE HOSPITAL OF DALLAS,7850 BROOKHOLLOW ROAD,DALLAS,TX,75235,DALLAS,19124,U,LTCH,2,4,6/15/2019,8/31/2019,83,,,375,,770,66,5148,,13,,34,66,,375,,770,66,5148,,13,,34,,,,,828617,723602,32768,1538177,2643393,556,2643949,,,,,,,,,,2427148,-1342494,103458,3036,,1191148,,,,40459,1743,167707,180115,,373755,,10014,-1290865,274038,60026,72087,63110,,,480944,676167,,,,,,676167,-402129,-402129,274038,,,,,,,,,2616138,,2616138,1466048,1150090,1552219,-402129,,-402129,,-402129,,,,,
2019,667521,14015,BEACON CHILDRENS HOSPITAL,150 HOSPITAL DRIVE,LUVERNE,AL,36049-7329,,,NA,PH,4,4,1/1/2019,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,667532,141320,PARIS COMMUNITY HOSPITAL,721 EAST COURT STREET,PARIS,IL,61944-,EDGAR,99914,R,CAH,1,2,1/1/2019,12/31/2019,333.72,,,1937,42,5117,25,9125,,376,17,620,25,,1170,42,1974,25,9125,,376,17,620,697824,4052121,2646132,9407632,31983973,28927201,2926704,52361850,10343835,94994621,105338456,,,,,,,2764530,,,25916249,-16406610,1698498,872732,,17042730,324175,2523630,41036652,3770873,,21057249,,,32305099,,,,49347829,4018783,-2922,2301662,7377320,,,13765059,235160,,,,235160,14000219,35347610,35347610,49347829,,,,,,,,,12314443,110950474,123264917,65830753,57434164,60911174,-3477010,4343093,866083,,866083,0.497082,6094008,25861946,,
2019,667613,14017,EASTPOINTE HOSPITAL,7400 ROPER LANE,DAPHNE,AL,36526,BALDWIN,19300,U,PH,4,9,10/1/2018,9/30/2019,103,,,1475,,14271,66,24090,,97,,780,66,,1475,,14271,66,24090,,97,,780,,,,,53981341,33351032,2991858,9627340,2209532,,2209532,1660357,,53981341,,,,25034722,,,7543944,,93950,1337058,,34009674,6277702,,48969270,,,10624266,,,49394488,2065742,11481653,13547395,96951557,1291823,6366765,,984840,,,8643428,,15786402,,10586517,26372919,35016347,61935210,61935210,96951557,,,,,,,,,15315083,42426254,57741337,11303655,46437682,87332373,-40894691,55950147,15055456,,15055456,,,,,
2019,667754,251334,CHOCTAW REGIONAL MEDICAL CENTER,CHOCTAW REGIONAL MEDICAL CENTER,ACKERMAN,MS,39735,CHOCTAW,99925,R,CAH,1,9,10/1/2018,9/30/2019,148.72,,,2142,32,2517,15,5475,,132,13,187,88,,456,32,623,15,5475,,132,13,187,48528,1424560,1014103,1022985,12337652,10449393,429906,22302262,13357446,18558960,31916406,,,,,,,561094,,,5439551,-2216989,99612,36291,785244,4347387,,473007,15957537,,,2585266,-133676,,12853154,,,,17200541,1033586,658352,58750,2854139,,1196394,5801221,,,,,,5801221,11399320,11399320,17200541,,,,,,,,,13419306,20838515,34257821,14663800,19594021,22787045,-3193024,3017577,-175447,,-175447,0.698771,1149039,2113214,90110,141666
2019,667892,50751,MIRACLE MILE MEDICAL CENTER,MIRACLE MILE MEDICAL CENTER,6000 SAN VICENTE BOULEVARD,CA,90036-4404,USA,31804,U,STH,1,6,1/1/2019,2/14/2019,42.01,,,12,,26,17,2261,,7,,15,17,,12,,26,17,2261,,7,,15,,,,,302821,800627,,1098948,3602254,690741,4292995,31854,,302821,,,,460394,,,1872936,,,,,2991092,,,,,132772,,,,132772,10004000,,10004000,13127864,1333605,,,,,,1333605,,13590000,,,13590000,14923605,-1795741,-1795741,13127864,,149433,,,2197,0.0588,,,11218953,1790124,13009077,10517253,2491824,1103448,1388376,5182,1393558,,1393558,0.255986,,,,
2019,667964,53038,TOTALLY KIDS REHABILITATION HOSPITAL,1720 MOUNTAIN VIEW AVE,LOMA LINDA,CA,92354,,,NA,RH,5,3,1/1/2019,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,668019,362032,AULTMAN SPECIALTY HOSPITAL,2600 - SIXTH STREET SW,CANTON,OH,44710,STARK,15940,U,LTCH,2,2,10/1/2018,9/30/2019,41.75,,,1554,208,4452,30,10950,,60,10,203,30,,1554,208,4452,30,10950,,60,10,203,,,,,2981471,3317084,,6136107,13857056,,13857056,,,,,,,1217182,,,2314512,-1129918,,4214,,4354855,,,,,,,,,,,,,4354855,139710,258379,-2761,,,,395328,,,,,,395328,3959527,3959527,4354855,,,,,,,,,13857128,,13857128,6777293,7079835,6298555,781280,-52,781228,,781228,,,,,
2019,668022,400010,CASTANER HOSPITAL,PO BOX 1003,CASTANER,PR,631,,,NA,STH,9,2,10/1/2018,9/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,668024,414003,EMMA P. BRADLEY HOSPITAL,1011 VETERANS MEMORIAL PARKWAY,EAST PROVIDENCE,RI,02915-5061,,,NA,PH,4,5,10/1/2018,9/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,668112,44021,OAKRIDGE BEHAVIORAL CENTER,600 NORTH 7TH STREET,WEST MEMPHIS,AR,72301,,,NA,PH,9,2,1/1/2019,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,668286,450605,CARE REGIONAL MEDICAL CENTER,1711 W WHEELER AVE,ARANSAS PASS,TX,78336,,,NA,STH,1,2,1/1/2019,3/13/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,668302,444023,WOODRIDGE OF WEST TENNESSEE  LLC,49 OLD HICKORY BOULEVARD,JACKSON,TN,38305,,27180,U,PH,4,4,1/1/2019,12/31/2019,66.46,,,2401,2898,8995,40,14600,,132,365,607,40,,2401,2898,8995,40,14600,,132,365,607,,,,,3042676,3486803,411875,6232707,10837402,,10837402,,,,,,,1122,,,1333314,-268702,,2003,125984,1193721,,,,1833253,,265326,,,1412137,,,4160530,6766388,79945,138625,,,,17764,236334,,,,1632250,1632250,1868584,4897804,4897804,6766388,,,,,,,,,10837402,,10837402,5089058,5748344,6529479,-781135,2095,-779040,,-779040,,,,,
2019,668313,41331,OZARKS COMMUNITY HOSPITAL OF GRAVETT,1101 JACKSON ST  SW,GRAVETTE,AR,72736,,99904,R,CAH,1,4,1/1/2019,12/31/2019,335.39,,,4501,329,6839,25,9125,,142,32,349,25,,538,156,1393,25,9125,,142,32,349,921098,5594875,3410989,8832666,18179209,32455619,559207,46398339,31520811,70697863,102218674,,,,,,,-755130,,,16491498,-7736826,630934,136280,,9028930,,,,889022,1500000,5894087,,,2962070,,410536,419906,12410906,2356425,1839113,586201,,,4530322,13479999,,11826398,,,11826398,25306397,-12895491,-12895491,12410906,,,,,,,,,31520811,70697864,102218675,54732611,47486064,50634828,-3148764,1969664,-1179100,,-1179100,0.453913,636289,13346095,,
2019,668324,194113,LAKE PINES HOSPITAL  LLC,3639 LOYOLA AVE,KENNER,LA,70065,,35380,U,PH,4,4,1/1/2019,12/31/2019,79.92,,,1726,697,11722,36,13140,,193,77,1613,36,,1726,697,11722,36,13140,,193,77,1613,,,,,3920081,4140194,383381,8194435,15894777,,15894777,,,,,,,85379,,,1545004,-266506,,56254,,1492224,,,,506608,381810,,,,524522,2705999,1243037,3988609,6005355,123078,284167,,,,-1200,406045,,,,6430667,6430667,6836712,-831357,-831357,6005355,,,,,,,,,15894777,,15894777,8520437,7374340,8060275,-685935,1425,-684510,,-684510,,,,,
2019,668994,524038,BELLIN PSYCHIATRIC CENTER  INC.,BELLIN PSYCHIATRIC CENTER  INC.,GREEN BAY,WI,54305-3725,BROWN,24580,U,PH,4,2,10/1/2018,9/30/2019,179.32,1.6,,692,1014,7821,80,29200,,113,181,1661,80,,692,1014,7821,80,29200,,113,181,1661,,,,,16701770,9022355,470870,16377923,18254257,13451147,31705404,,,,,,,4151855,,,5462280,-3100401,,,,6513734,2747765,373774,5115105,,1680072,1617787,,,7165431,5991844,23846,6015690,19694855,9312027,1683239,86578,327294,,94606,11503744,1931918,,,,1931918,13435662,6259193,6259193,19694855,,,,,,,,,18254257,28491358,46745615,23522476,23223139,25724125,-2500986,768649,-1732337,,-1732337,,,,,
2019,669022,374017,WILLOW CREST HOSPITAL,130 A STREET SOUTHWEST,MIAMI,OK,74354,,,NA,PH,9,4,1/1/2019,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,669035,673068,SUGAR LAND REHAB,7622 BRANDORD PALCE,SUGARLAND,TX,77479,,,NA,RH,1,2,11/19/2018,12/31/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,669055,341325,ASHE MEMORIAL HOSPITAL,200 HOSPITAL AVENUE,JEFFERSON,NC,28640-,ASHE,99934,R,CAH,1,2,1/1/2019,12/31/2019,242.51,,,2900,533,4772,25,9125,,625,238,1194,25,,2425,422,3981,25,9125,,625,238,1194,251034,5074694,2052145,2159717,14705131,18374582,843392,26273094,15033047,58757646,73790693,,,,,,,2689491,,,9765278,-6927559,907838,186316,1502720,8743976,1515735,,18345293,,639826,13933223,,,6956943,,,,15700919,1816814,1286945,230983,155542,,340267,3830551,,1929995,,,1929995,5760546,9940373,9940373,15700919,,,,,,,,,16395892,62982023,79377915,48400555,30977360,33079713,-2102353,1431834,-670519,,-670519,0.356049,2422298,7954996,,
2019,669158,462004,KPC PROMISE HOSPITAL OF SALT LAKE,8TH AVENUE C STREET,SALT LAKE CITY,UT,84143,,41620,U,LTCH,2,4,6/15/2019,8/31/2019,225,,,817,153,2954,41,3198,,33,5,144,41,,817,153,2954,41,3198,,33,5,144,,,,,1816599,1823394,23419,3618713,15203429,8140,15211569,,,,,,,,,,14027484,-11716846,385499,,,2696137,,,,,,213568,,,206483,,,-1851724,1050896,280056,239156,207507,,,469455,1196174,,,,,,1196174,-145278,-145278,1050896,,,,,,,,,15211569,,15211569,11716854,3494715,3639993,-145278,,-145278,,-145278,,,,,
2019,669192,372023,MUSCOGEE CREEK NATION LONG TERM CARE,900 EAST AIRPORT ROAD,OKMULGEE,OK,74447-1118,OKMULGEE,46140,U,LTCH,2,13,10/1/2018,9/30/2019,33.95,,,188,657,1019,4,1460,,7,28,38,4,,188,657,1019,4,1460,,7,28,38,,,,,1713934,1747666,,3743800,4054480,3188695,7243175,,,,,,,,,,918517,,,,,918517,,,,,,,,,,,,,918517,1,,,,,,1,,,,,,1,918516,918516,918517,,,,,,,,,4054480,3188695,7243175,2893082,4350093,3461600,888493,30022,918515,,918515,,,,,
2019,669374,192023,ST. CATHERINE MEMORIAL HOSPITAL,14500 HAYNE BLVD,NEW ORLEANS,LA,70128-,ORLEANS PARISH,35380,U,LTCH,2,4,1/1/2019,8/25/2019,56,,,318,1249,1567,21,7665,,10,35,45,21,,318,1249,1567,21,7665,,10,35,45,,,,,1210131,692598,,1902729,2261653,,2261653,,,,,,,41557,,,,,,,,41557,,,,,741,8713,,,-46473,,10000,10000,5084,184264,75038,,,,,259302,,,,,,259302,-254218,-254218,5084,,,,,,,,,1202831,,1202831,,1202831,1902729,-699898,,-699898,,-699898,,,,,
